# Rx, Ry, d
0.000000000000000000e+00,0.000000000000000000e+00,1.716666666500000105e+00
-1.601202260525193960e-02,2.468293664897159179e+00,1.716666666500000105e+00
2.113586983893256388e+00,3.716307315687857660e+00,1.716666666500000105e+00
-3.202404521050387920e-02,4.936587329794318357e+00,1.716666666500000105e+00
2.097574961288004580e+00,6.184600980585016394e+00,1.716666666500000105e+00
4.227173967786512776e+00,7.432614631375715319e+00,1.716666666500000105e+00
-2.177635074314264507e+00,6.156867343900779055e+00,1.716666666500000105e+00
-4.803606781575581880e-02,7.404880994691477980e+00,1.716666666500000105e+00
2.081562938682751884e+00,8.652894645482177793e+00,1.716666666500000105e+00
4.211161945181259192e+00,9.900908296272874054e+00,1.716666666500000105e+00
6.340760951679769164e+00,1.114892194706357209e+01,1.716666666500000105e+00
-2.193647096919515427e+00,8.625161008797938678e+00,1.716666666500000105e+00
-6.404809042100775840e-02,9.873174659588636715e+00,1.716666666500000105e+00
2.065550916077500077e+00,1.112118831037933475e+01,1.716666666500000105e+00
4.195149922576009160e+00,1.236920196117003279e+01,1.716666666500000105e+00
6.324748929074517356e+00,1.361721561196073260e+01,1.716666666500000105e+00
8.454347935573025552e+00,1.486522926275143064e+01,1.716666666500000105e+00
-4.339258126023275430e+00,9.845441022904399375e+00,1.716666666500000105e+00
-2.209659119524767235e+00,1.109345467369509564e+01,1.716666666500000105e+00
-8.006011302625969106e-02,1.234146832448579545e+01,1.716666666500000105e+00
2.049538893472249601e+00,1.358948197527649349e+01,1.716666666500000105e+00
4.179137899970757353e+00,1.483749562606719330e+01,1.716666666500000105e+00
6.308736906469265548e+00,1.608550927685788778e+01,1.716666666500000105e+00
8.438335912967772856e+00,1.733352292764859115e+01,1.716666666500000105e+00
1.056793491946628016e+01,1.858153657843928386e+01,1.716666666500000105e+00
-4.355270148628529014e+00,1.231373468780155811e+01,1.716666666500000105e+00
-2.225671142130021263e+00,1.356174833859225437e+01,1.716666666500000105e+00
-9.607213563151163760e-02,1.480976198938295596e+01,1.716666666500000105e+00
