# Rx, Ry, d
0.000000000000000000e+00,0.000000000000000000e+00,1.716666666500000105e+00
-1.580196346100460059e-01,2.463282321642622286e+00,1.716666666500000105e+00
1.896235615320552181e+00,3.831772500332967901e+00,1.716666666500000105e+00
-3.160392692200920117e-01,4.926564643285244571e+00,1.716666666500000105e+00
1.738215980710506647e+00,6.295054821975590187e+00,1.716666666500000105e+00
3.792471230641104363e+00,7.663545000665935802e+00,1.716666666500000105e+00
-2.528314153760736538e+00,6.021356786237520353e+00,1.716666666500000105e+00
-4.740589038301380453e-01,7.389846964927866857e+00,1.716666666500000105e+00
1.580196346100459781e+00,8.758337143618213361e+00,1.716666666500000105e+00
3.634451596031057719e+00,1.012682732230855898e+01,1.716666666500000105e+00
5.688706845961657876e+00,1.149531750099890459e+01,1.716666666500000105e+00
-2.686333788370781850e+00,8.484639107880145303e+00,1.716666666500000105e+00
-6.320785384401840235e-01,9.853129286570489143e+00,1.716666666500000105e+00
1.422176711490413803e+00,1.122161946526083476e+01,1.716666666500000105e+00
3.476431961421013295e+00,1.259010964395118037e+01,1.716666666500000105e+00
5.530687211351611232e+00,1.395859982264152777e+01,1.716666666500000105e+00
7.584942461282208725e+00,1.532709000133187160e+01,1.716666666500000105e+00
-4.898608672911425543e+00,9.579431250832419309e+00,1.716666666500000105e+00
-2.844353422980828050e+00,1.094792142952276670e+01,1.716666666500000105e+00
-7.900981730502300016e-01,1.231641160821311054e+01,1.716666666500000105e+00
1.264157076880369601e+00,1.368490178690345616e+01,1.716666666500000105e+00
3.318412326810967095e+00,1.505339196559380355e+01,1.716666666500000105e+00
5.372667576741565476e+00,1.642188214428414739e+01,1.716666666500000105e+00
7.426922826672162969e+00,1.779037232297449833e+01,1.716666666500000105e+00
-5.056628307521473076e+00,1.204271357247504071e+01,1.716666666500000105e+00
-3.002373057590875582e+00,1.341120375116538810e+01,1.716666666500000105e+00
-9.481178076602760907e-01,1.477969392985573371e+01,1.716666666500000105e+00
1.106137442270321625e+00,1.614818410854608288e+01,1.716666666500000105e+00
3.160392692200919562e+00,1.751667428723642672e+01,1.716666666500000105e+00
5.214647942131517944e+00,1.888516446592677056e+01,1.716666666500000105e+00
7.268903192062115437e+00,2.025365464461711795e+01,1.716666666500000105e+00
-7.268903192062118102e+00,1.313750571542732004e+01,1.716666666500000105e+00
-5.214647942131519720e+00,1.450599589411766388e+01,1.716666666500000105e+00
-3.160392692200920006e+00,1.587448607280801305e+01,1.716666666500000105e+00
-1.106137442270322069e+00,1.724297625149835866e+01,1.716666666500000105e+00
9.481178076602756466e-01,1.861146643018870250e+01,1.716666666500000105e+00
3.002373057590873806e+00,1.997995660887904634e+01,1.716666666500000105e+00
5.056628307521471299e+00,2.134844678756939373e+01,1.716666666500000105e+00
-7.426922826672163858e+00,1.560078803706993966e+01,1.716666666500000105e+00
-5.372667576741563700e+00,1.696927821576029061e+01,1.716666666500000105e+00
-3.318412326810966206e+00,1.833776839445063089e+01,1.716666666500000105e+00
-1.264157076880368047e+00,1.970625857314097829e+01,1.716666666500000105e+00
7.900981730502296685e-01,2.107474875183132568e+01,1.716666666500000105e+00
2.844353422980827606e+00,2.244323893052166952e+01,1.716666666500000105e+00
4.898608672911425543e+00,2.381172910921201691e+01,1.716666666500000105e+00
-7.584942461282207837e+00,1.806407035871256284e+01,1.716666666500000105e+00
-5.530687211351609456e+00,1.943256053740291023e+01,1.716666666500000105e+00
-3.476431961421011962e+00,2.080105071609325407e+01,1.716666666500000105e+00
-1.422176711490414025e+00,2.216954089478360146e+01,1.716666666500000105e+00
6.320785384401836904e-01,2.353803107347394530e+01,1.716666666500000105e+00
2.686333788370781406e+00,2.490652125216428914e+01,1.716666666500000105e+00
-5.688706845961656100e+00,2.189584285904553340e+01,1.716666666500000105e+00
-3.634451596031057719e+00,2.326433303773587369e+01,1.716666666500000105e+00
-1.580196346100460003e+00,2.463282321642622108e+01,1.716666666500000105e+00
4.740589038301374902e-01,2.600131339511657202e+01,1.716666666500000105e+00
2.528314153760739202e+00,2.736980357380691231e+01,1.716666666500000105e+00
