# Rx, Ry, d
0.000000000000000000e+00,0.000000000000000000e+00,1.705000000500000112e+00
-3.566012434456299063e-02,2.466295922604271773e+00,1.704823532619346382e+00
2.083116786516003405e+00,3.734005949415222236e+00,1.705471157526377901e+00
-7.232024868912598214e-02,4.937591845208543440e+00,1.705295249786419109e+00
2.047456662171440733e+00,6.200301872019493565e+00,1.704768646162068135e+00
4.169233573032006923e+00,7.466011898830444693e+00,1.704894696898922257e+00
-2.224757283894255977e+00,6.138177741001864085e+00,1.704768646214202876e+00
-1.059803730336889571e-01,7.406887767812815326e+00,1.705418505728414580e+00
2.017796537826876957e+00,8.667597794623766561e+00,1.704720458737329913e+00
4.135573448687442699e+00,9.935307821434715692e+00,1.704678956248198096e+00
6.253350359548010218e+00,1.119501784824566748e+01,1.704300631798846943e+00
-2.263417408238818318e+00,8.606473663606136526e+00,1.704720459101611629e+00
-1.416404973782519616e-01,9.872183690417086765e+00,1.705198861062977134e+00
1.978136413482314282e+00,1.113489371722803689e+01,1.705333242184312814e+00
4.099913324342881360e+00,1.240160374403898658e+01,1.704129139760206968e+00
6.222690235203446996e+00,1.366731377084993859e+01,1.703594246090405218e+00
8.342467146064013406e+00,1.493002379766089049e+01,1.703738348848233830e+00
-4.413854443443947062e+00,9.811059559399456731e+00,1.704678956975439030e+00
-2.295077532583380986e+00,1.107976958621040886e+01,1.705333243585999581e+00
-1.713006217228149330e-01,1.233947961302135710e+01,1.703644040158058814e+00
1.946476289137752946e+00,1.360818963983230745e+01,1.703615778539768089e+00
4.065253199998319467e+00,1.486689966664325979e+01,1.704255064049256863e+00
6.190030110858884882e+00,1.613160969345420881e+01,1.703570624245973608e+00
8.309807021719450404e+00,1.739431972026516249e+01,1.702573241196672305e+00
1.043558393258001615e+01,1.865802974707610673e+01,1.703275667796035009e+00
-4.450514567788512288e+00,1.228235548200372840e+01,1.704129143075685082e+00
-2.324737656927945650e+00,1.354706550881467741e+01,1.703615782525078171e+00
-2.109607460673779411e-01,1.480777553562563043e+01,1.703763871236314786e+00
1.914816164793188058e+00,1.607148556243658177e+01,1.703578916807145571e+00
4.034593075653753580e+00,1.733419558924753190e+01,1.704068570621558365e+00
6.160369986514320217e+00,1.859890561605848092e+01,1.703242568404656376e+00
8.282146897374884631e+00,1.986461564286943116e+01,1.703112654546065086e+00
1.040392380823545260e+01,2.112232566968038228e+01,1.702692490817763415e+00
1.253270071909602201e+01,2.238403569649133473e+01,1.701997550241410639e+00
-6.601951602993640478e+00,1.348394137779705027e+01,1.703594250068474869e+00
-4.482174692133074956e+00,1.474665140460800217e+01,1.704255073807692256e+00
-2.360397781272506990e+00,1.601236143141895241e+01,1.703578926192769405e+00
-2.386208704119409107e-01,1.727907145822990387e+01,1.703570210219568448e+00
1.881156040448624944e+00,1.854178148504085044e+01,1.704235488861353121e+00
4.006932951309191360e+00,1.980549151185180179e+01,1.702583434032268750e+00
6.126709862169756882e+00,2.106820153866275191e+01,1.702624759069891303e+00
8.253486773030322965e+00,2.232691156547370426e+01,1.702372135295337818e+00
1.037326368389089204e+01,2.358962159228465794e+01,1.701840093341383753e+00
1.249904059475145779e+01,2.485333161909560573e+01,1.702044910065178440e+00
1.462881750561202310e+01,2.611004164590655563e+01,1.701004481981406968e+00
-6.635611727338202925e+00,1.595323730040131949e+01,1.703570638968004092e+00
-4.513834816477636735e+00,1.721894732721227328e+01,1.704068593661670405e+00
-2.394057905617070325e+00,1.848165735402322341e+01,1.704235508271988664e+00
-2.682809947565039099e-01,1.974636738083417242e+01,1.703076848943271049e+00
1.851495916104062278e+00,2.100907740764512255e+01,1.702600210091955502e+00
3.976272826964628582e+00,2.227278743445607390e+01,1.702815255183916632e+00
6.098049737825193439e+00,2.352949746126702735e+01,1.701733641308427414e+00
8.219826648685764070e+00,2.479620748807797526e+01,1.702368928173115359e+00
1.034860355954632816e+01,2.605791751488892771e+01,1.700736472273428612e+00
1.247038047040689435e+01,2.731562754169987528e+01,1.700853307112964785e+00
1.460215738126746210e+01,2.857533756851082529e+01,1.700738010466468220e+00
1.672693429212802840e+01,2.983104759532178107e+01,1.700410559784409470e+00
-8.786048762543332558e+00,1.715782319619464502e+01,1.702573255198464475e+00
-6.669271851682764485e+00,1.842253322300559404e+01,1.703242605771377205e+00
-4.544494940822199069e+00,1.968624324981654183e+01,1.702583481336754190e+00
-2.423718029961632769e+00,2.094895327662749196e+01,1.702600246578921839e+00
-3.019411191010669127e-01,2.221566330343844697e+01,1.703299408499986400e+00
1.822835791759499280e+00,2.347937333024939477e+01,1.702689565606592570e+00
3.946612702620064805e+00,2.474008335706034600e+01,1.701781340648934826e+00
6.070389613480634772e+00,2.600079338387129724e+01,1.701587297468932336e+00
8.193166524341199519e+00,2.726150341068224847e+01,1.701121842646410531e+00
1.031894343520176704e+01,2.852521343749319627e+01,1.701401112758253564e+00
1.244672034606233169e+01,2.977892346430414960e+01,1.700442848184765765e+00
1.457549725692289755e+01,3.104063349111509851e+01,1.700266254508877140e+00
1.670627416778346586e+01,3.229734351792604485e+01,1.699891852656430835e+00
1.883305107864402927e+01,3.355605354473699720e+01,1.699341319018711660e+00
-8.820708886887894451e+00,1.963311911879891269e+01,1.703112700291957049e+00
-6.697931976027327927e+00,2.089382914560986393e+01,1.702624837981134176e+00
-4.577155065166761183e+00,2.215553917242081639e+01,1.702815343194116426e+00
-2.452378154306195768e+00,2.342024919923176540e+01,1.702689629339477317e+00
-3.326012434456298572e-01,2.468295922604271553e+01,1.702255218593629049e+00
1.796175667414936061e+00,2.594466925285366798e+01,1.701521682935477564e+00
3.916952578275505914e+00,2.720737927966461456e+01,1.701500569014226638e+00
6.039729489136071550e+00,2.846808930647556934e+01,1.701205307473022899e+00
8.166506399996638521e+00,2.972679933328652169e+01,1.700651107480294799e+00
1.029528331085720438e+01,3.098850936009747059e+01,1.699854837343443670e+00
1.242206022171776958e+01,3.224721938690841938e+01,1.699834892195010383e+00
1.454883713257833477e+01,3.350592941371936462e+01,1.699611049848543720e+00
1.667961404343889953e+01,3.476263944053032162e+01,1.699204316019279570e+00
1.881039095429946428e+01,3.601934946734127152e+01,1.698636760192540063e+00
2.094016786516003137e+01,3.727605949415221431e+01,1.697931343499775370e+00
-1.096714592209302275e+01,2.083570501459223223e+01,1.702692528833872787e+00
-8.851369011232456785e+00,2.210041504140318835e+01,1.703372240893590961e+00
-6.725592100371890147e+00,2.336412506821413970e+01,1.701733789747711167e+00
-4.607815189511325293e+00,2.462383509502508616e+01,1.701781492717040933e+00
-2.482038278650759100e+00,2.588754512183604106e+01,1.701521787957743337e+00
-3.592613677901929092e-01,2.714825514864698874e+01,1.701963183901474386e+00
1.766515543070376726e+00,2.841196517545794009e+01,1.701116192288991469e+00
3.895292453930942145e+00,2.967467520226889377e+01,1.700993245352475869e+00
6.019069364791508114e+00,3.093538522907984145e+01,1.700608597833699775e+00
8.141846275652074638e+00,3.219609525589079624e+01,1.699978214651263198e+00
1.027262318651263939e+01,3.345180528270173426e+01,1.700119645149379854e+00
1.239740009737320570e+01,3.471651530951269393e+01,1.699051884972092585e+00
1.452917700823377167e+01,3.596722533632364360e+01,1.698795226709388873e+00
1.665695391909433809e+01,3.722593536313459595e+01,1.698371100554646462e+00
1.879273082995490185e+01,3.848464538994554118e+01,1.697801906295334229e+00
2.092050774081547004e+01,3.973735541675649330e+01,1.698110838030266523e+00
2.305428465167603491e+01,4.099206544356744786e+01,1.697321703066346776e+00
-1.099880604643758986e+01,2.330800093719651045e+01,1.701840207626985180e+00
-8.877029135577023666e+00,2.456571096400745802e+01,1.702369135022806956e+00
-6.755252224716456588e+00,2.583142099081840826e+01,1.701587554781118783e+00
-4.630475313855891173e+00,2.709613101762935727e+01,1.701500816973912311e+00
-2.510698402995325651e+00,2.835784104444030973e+01,1.701116357327529416e+00
-3.829214921347559031e-01,2.961655107125126207e+01,1.701443638547851522e+00
1.739855418725810177e+00,3.087726109806221331e+01,1.701494075522701488e+00
3.865632329586376148e+00,3.214197112487316588e+01,1.700280945022412560e+00
5.992409240446941787e+00,3.340068115168410401e+01,1.699819280648636965e+00
8.121186151307506762e+00,3.466239117849506357e+01,1.700125753904240256e+00
1.024896306216807496e+01,3.591610120530601336e+01,1.699218542372578300e+00
1.237773997302864082e+01,3.717781123211696581e+01,1.699117186101543941e+00
1.450551688388920546e+01,3.843652125892791105e+01,1.697842433385662542e+00
1.663929379474977210e+01,3.969123128573886561e+01,1.698416077227326015e+00
1.876907070561033919e+01,4.094794131254981551e+01,1.697860783835294374e+00
