#Atom_id	dx	dy	dz
	1	-0.003	 0.002	-0.095
	2	-0.021	 0.003	-0.095
	3	-0.028	 0.016	-0.094
	4	-0.038	-0.001	-0.094
	5	-0.048	 0.014	-0.093
	6	-0.052	 0.030	-0.092
	7	-0.040	-0.014	-0.093
	8	-0.054	 0.003	-0.093
	9	-0.062	 0.013	-0.092
	10	-0.072	 0.028	-0.090
	11	-0.078	 0.041	-0.089
	12	-0.060	-0.016	-0.092
	13	-0.064	 0.000	-0.091
	14	-0.074	 0.015	-0.091
	15	-0.084	 0.030	-0.089
	16	-0.093	 0.040	-0.087
	17	-0.099	 0.053	-0.086
	18	-0.066	-0.026	-0.090
	19	-0.078	-0.015	-0.091
	20	-0.084	-0.002	-0.090
	21	-0.091	 0.011	-0.089
	22	-0.095	 0.027	-0.087
	23	-0.105	 0.042	-0.085
	24	-0.108	 0.053	-0.083
	25	-0.116	 0.063	-0.080
	26	-0.084	-0.025	-0.089
	27	-0.090	-0.012	-0.089
	28	-0.097	 0.000	-0.087
	29	-0.103	 0.013	-0.086
	30	-0.110	 0.026	-0.085
	31	-0.118	 0.036	-0.082
	32	-0.119	 0.050	-0.080
	33	-0.125	 0.063	-0.077
	34	-0.128	 0.074	-0.074
	35	-0.092	-0.039	-0.087
	36	-0.098	-0.026	-0.087
	37	-0.105	-0.013	-0.086
	38	-0.111	-0.000	-0.085
	39	-0.118	 0.012	-0.084
	40	-0.124	 0.025	-0.081
	41	-0.127	 0.036	-0.080
	42	-0.130	 0.047	-0.077
	43	-0.133	 0.058	-0.074
	44	-0.139	 0.071	-0.071
	45	-0.139	 0.080	-0.068
	46	-0.101	-0.039	-0.085
	47	-0.107	-0.026	-0.085
	48	-0.119	-0.014	-0.084
	49	-0.126	-0.001	-0.082
	50	-0.132	 0.012	-0.080
	51	-0.133	 0.026	-0.079
	52	-0.136	 0.037	-0.076
	53	-0.139	 0.048	-0.074
	54	-0.144	 0.055	-0.070
	55	-0.143	 0.064	-0.067
	56	-0.146	 0.075	-0.063
	57	-0.145	 0.084	-0.060
	58	-0.109	-0.053	-0.083
	59	-0.113	-0.036	-0.082
	60	-0.120	-0.023	-0.081
	61	-0.128	-0.014	-0.080
	62	-0.134	-0.001	-0.079
	63	-0.141	 0.012	-0.077
	64	-0.144	 0.023	-0.075
	65	-0.147	 0.034	-0.073
	66	-0.148	 0.048	-0.069
	67	-0.149	 0.054	-0.067
	68	-0.152	 0.065	-0.063
	69	-0.153	 0.070	-0.060
	70	-0.149	 0.077	-0.057
	71	-0.151	 0.083	-0.052
	72	-0.121	-0.050	-0.080
	73	-0.128	-0.037	-0.080
	74	-0.131	-0.026	-0.079
	75	-0.139	-0.017	-0.077
	76	-0.143	-0.000	-0.075
	77	-0.146	 0.011	-0.074
	78	-0.153	 0.024	-0.071
	79	-0.156	 0.034	-0.069
	80	-0.155	 0.043	-0.066
	81	-0.160	 0.051	-0.062
	82	-0.157	 0.063	-0.059
	83	-0.155	 0.067	-0.056
	84	-0.155	 0.076	-0.052
	85	-0.149	 0.077	-0.049
	86	-0.147	 0.081	-0.044
	87	-0.122	-0.059	-0.077
	88	-0.130	-0.050	-0.077
	89	-0.137	-0.037	-0.076
	90	-0.143	-0.024	-0.074
	91	-0.146	-0.013	-0.074
	92	-0.152	 0.000	-0.072
	93	-0.157	 0.008	-0.069
	94	-0.158	 0.022	-0.067
	95	-0.161	 0.033	-0.064
	96	-0.164	 0.044	-0.062
	97	-0.162	 0.047	-0.058
	98	-0.161	 0.056	-0.055
	99	-0.161	 0.065	-0.051
	100	-0.157	 0.072	-0.048
	101	-0.151	 0.074	-0.044
	102	-0.149	 0.077	-0.041
	103	-0.144	 0.079	-0.036
	104	-0.133	-0.062	-0.074
	105	-0.143	-0.047	-0.074
	106	-0.146	-0.036	-0.073
	107	-0.150	-0.020	-0.071
	108	-0.155	-0.012	-0.069
	109	-0.158	-0.001	-0.068
	110	-0.161	 0.010	-0.066
	111	-0.164	 0.021	-0.063
	112	-0.165	 0.026	-0.061
	113	-0.163	 0.038	-0.057
	114	-0.165	 0.049	-0.054
	115	-0.163	 0.053	-0.051
	116	-0.163	 0.062	-0.048
	117	-0.157	 0.063	-0.043
	118	-0.153	 0.070	-0.040
	119	-0.146	 0.075	-0.036
	120	-0.141	 0.077	-0.033
	121	-0.135	 0.078	-0.028
	122	-0.137	-0.069	-0.071
	123	-0.140	-0.058	-0.070
	124	-0.146	-0.045	-0.069
	125	-0.154	-0.036	-0.069
	126	-0.161	-0.023	-0.067
	127	-0.164	-0.012	-0.066
	128	-0.165	 0.003	-0.063
	129	-0.164	 0.012	-0.062
	130	-0.169	 0.019	-0.059
	131	-0.169	 0.028	-0.055
	132	-0.168	 0.037	-0.053
	133	-0.166	 0.040	-0.049
	134	-0.163	 0.053	-0.047
	135	-0.161	 0.056	-0.043
	136	-0.157	 0.063	-0.040
	137	-0.152	 0.065	-0.035
	138	-0.147	 0.066	-0.032
	139	-0.141	 0.068	-0.028
	140	-0.130	 0.071	-0.024
	141	-0.121	 0.070	-0.021
	142	-0.146	-0.068	-0.067
	143	-0.147	-0.054	-0.067
	144	-0.155	-0.044	-0.066
	145	-0.158	-0.034	-0.064
	146	-0.161	-0.023	-0.063
	147	-0.167	-0.010	-0.062
	148	-0.170	 0.001	-0.059
	149	-0.172	 0.007	-0.056
	150	-0.169	 0.019	-0.055
	151	-0.169	 0.028	-0.051
	152	-0.170	 0.034	-0.049
	153	-0.166	 0.040	-0.045
	154	-0.164	 0.044	-0.042
	155	-0.160	 0.051	-0.039
	156	-0.156	 0.058	-0.035
	157	-0.151	 0.059	-0.032
	158	-0.143	 0.064	-0.028
	159	-0.136	 0.060	-0.024
	160	-0.131	 0.062	-0.021
	161	-0.122	 0.061	-0.018
	162	-0.109	 0.059	-0.014
	163	-0.144	-0.074	-0.063
	164	-0.153	-0.064	-0.063
	165	-0.156	-0.053	-0.062
	166	-0.158	-0.042	-0.062
	167	-0.167	-0.033	-0.061
	168	-0.168	-0.019	-0.059
	169	-0.167	-0.010	-0.057
	170	-0.174	 0.003	-0.055
	171	-0.175	 0.009	-0.052
	172	-0.175	 0.018	-0.049
	173	-0.171	 0.025	-0.047
	174	-0.170	 0.034	-0.044
	175	-0.166	 0.040	-0.040
	176	-0.164	 0.044	-0.038
	177	-0.157	 0.049	-0.034
	178	-0.151	 0.050	-0.031
	179	-0.149	 0.054	-0.027
	180	-0.138	 0.057	-0.024
	181	-0.133	 0.058	-0.021
	182	-0.124	 0.058	-0.017
	183	-0.111	 0.055	-0.014
	184	-0.102	 0.055	-0.012
	185	-0.092	 0.049	-0.009
	186	-0.151	-0.070	-0.060
	187	-0.154	-0.059	-0.059
	188	-0.162	-0.049	-0.058
	189	-0.165	-0.038	-0.057
	190	-0.168	-0.028	-0.055
	191	-0.170	-0.022	-0.055
	192	-0.173	-0.011	-0.052
	193	-0.170	 0.001	-0.050
	194	-0.172	 0.007	-0.048
	195	-0.175	 0.018	-0.045
	196	-0.171	 0.025	-0.042
	197	-0.169	 0.028	-0.040
	198	-0.165	 0.035	-0.036
	199	-0.161	 0.042	-0.033
	200	-0.155	 0.043	-0.030
	201	-0.148	 0.048	-0.026
	202	-0.139	 0.048	-0.024
	203	-0.133	 0.049	-0.020
	204	-0.128	 0.051	-0.017
	205	-0.119	 0.050	-0.014
	206	-0.106	 0.048	-0.012
	207	-0.098	 0.047	-0.009
	208	-0.085	 0.045	-0.006
	209	-0.073	 0.042	-0.004
	210	-0.148	-0.081	-0.056
	211	-0.155	-0.068	-0.056
	212	-0.163	-0.058	-0.055
	213	-0.164	-0.044	-0.054
	214	-0.169	-0.036	-0.053
	215	-0.172	-0.026	-0.051
	216	-0.171	-0.017	-0.049
	217	-0.173	-0.011	-0.048
	218	-0.172	-0.002	-0.045
	219	-0.172	 0.007	-0.043
	220	-0.168	 0.014	-0.040
	221	-0.171	 0.025	-0.038
	222	-0.169	 0.028	-0.034
	223	-0.161	 0.033	-0.032
	224	-0.156	 0.034	-0.029
	225	-0.150	 0.036	-0.025
	226	-0.143	 0.041	-0.023
	227	-0.135	 0.046	-0.019
	228	-0.126	 0.045	-0.016
	229	-0.117	 0.045	-0.013
	230	-0.110	 0.041	-0.011
	231	-0.102	 0.040	-0.008
	232	-0.089	 0.038	-0.006
	233	-0.077	 0.035	-0.003
	234	-0.064	 0.033	-0.001
	235	-0.052	 0.030	-0.001
	236	-0.153	-0.073	-0.052
	237	-0.158	-0.066	-0.051
	238	-0.161	-0.055	-0.051
	239	-0.164	-0.044	-0.049
	240	-0.169	-0.036	-0.049
	241	-0.172	-0.026	-0.047
	242	-0.171	-0.017	-0.045
	243	-0.171	-0.008	-0.043
	244	-0.170	 0.001	-0.040
	245	-0.172	 0.007	-0.038
	246	-0.168	 0.014	-0.035
	247	-0.166	 0.017	-0.032
	248	-0.160	 0.028	-0.030
	249	-0.158	 0.031	-0.027
	250	-0.152	 0.032	-0.024
	251	-0.147	 0.034	-0.022
	252	-0.138	 0.033	-0.018
	253	-0.130	 0.038	-0.015
	254	-0.119	 0.041	-0.013
	255	-0.109	 0.035	-0.010
	256	-0.100	 0.035	-0.008
	257	-0.088	 0.032	-0.005
	258	-0.079	 0.032	-0.003
	259	-0.068	 0.026	-0.001
	260	-0.056	 0.023	 0.000
	261	-0.044	 0.021	 0.001
	262	-0.031	 0.018	 0.002
	263	-0.152	-0.079	-0.049
	264	-0.157	-0.071	-0.048
	265	-0.158	-0.057	-0.048
	266	-0.162	-0.049	-0.047
	267	-0.167	-0.042	-0.045
	268	-0.167	-0.033	-0.044
	269	-0.170	-0.022	-0.042
	270	-0.171	-0.017	-0.040
	271	-0.171	-0.008	-0.038
	272	-0.170	 0.001	-0.036
	273	-0.166	 0.008	-0.033
	274	-0.164	 0.012	-0.031
	275	-0.160	 0.019	-0.028
	276	-0.155	 0.020	-0.025
	277	-0.149	 0.022	-0.023
	278	-0.145	 0.028	-0.020
	279	-0.138	 0.033	-0.017
	280	-0.129	 0.033	-0.014
	281	-0.120	 0.032	-0.012
	282	-0.111	 0.032	-0.010
	283	-0.104	 0.028	-0.007
	284	-0.092	 0.025	-0.005
	285	-0.081	 0.028	-0.003
	286	-0.070	 0.022	-0.002
	287	-0.061	 0.022	 0.000
	288	-0.048	 0.014	 0.001
	289	-0.035	 0.011	 0.002
	290	-0.023	 0.009	 0.003
	291	-0.007	 0.004	 0.003
	292	-0.153	-0.073	-0.044
	293	-0.158	-0.066	-0.043
	294	-0.161	-0.055	-0.043
	295	-0.162	-0.049	-0.042
	296	-0.165	-0.038	-0.040
	297	-0.165	-0.030	-0.040
	298	-0.164	-0.021	-0.038
	299	-0.166	-0.015	-0.035
	300	-0.169	-0.004	-0.033
	301	-0.167	-0.001	-0.032
	302	-0.165	 0.003	-0.029
	303	-0.159	 0.013	-0.026
	304	-0.157	 0.017	-0.024
	305	-0.151	 0.018	-0.022
	306	-0.144	 0.023	-0.019
	307	-0.138	 0.024	-0.016
	308	-0.129	 0.024	-0.013
	309	-0.122	 0.029	-0.011
	310	-0.113	 0.028	-0.009
	311	-0.104	 0.028	-0.006
	312	-0.094	 0.022	-0.004
	313	-0.085	 0.021	-0.002
	314	-0.072	 0.019	-0.001
	315	-0.062	 0.013	 0.000
	316	-0.048	 0.014	 0.001
	317	-0.034	 0.006	 0.002
	318	-0.025	 0.005	 0.003
	319	-0.014	-0.001	 0.003
	320	 0.001	-0.005	 0.003
	321	 0.012	-0.011	 0.003
	322	-0.148	-0.081	-0.041
	323	-0.153	-0.064	-0.040
	324	-0.154	-0.059	-0.040
	325	-0.159	-0.051	-0.039
	326	-0.162	-0.040	-0.038
	327	-0.163	-0.035	-0.036
	328	-0.165	-0.030	-0.034
	329	-0.164	-0.021	-0.032
	330	-0.164	-0.012	-0.031
	331	-0.160	-0.005	-0.029
	332	-0.161	 0.001	-0.027
	333	-0.159	 0.004	-0.024
	334	-0.155	 0.011	-0.022
	335	-0.150	 0.013	-0.020
	336	-0.142	 0.018	-0.017
	337	-0.137	 0.019	-0.014
	338	-0.131	 0.020	-0.013
	339	-0.122	 0.020	-0.010
	340	-0.114	 0.019	-0.007
	341	-0.108	 0.021	-0.005
	342	-0.094	 0.022	-0.003
	343	-0.087	 0.018	-0.002
	344	-0.074	 0.015	-0.001
	345	-0.062	 0.013	 0.001
	346	-0.052	 0.007	 0.002
	347	-0.039	 0.004	 0.003
	348	-0.025	-0.004	 0.003
	349	-0.011	-0.003	 0.003
	350	-0.004	-0.007	 0.003
	351	 0.010	-0.015	 0.003
	352	 0.022	-0.017	 0.002
	353	 0.033	-0.023	 0.001
	354	-0.144	-0.074	-0.036
	355	-0.149	-0.066	-0.036
	356	-0.154	-0.059	-0.035
	357	-0.155	-0.044	-0.034
	358	-0.160	-0.037	-0.033
	359	-0.161	-0.032	-0.032
	360	-0.161	-0.023	-0.030
	361	-0.162	-0.017	-0.028
	362	-0.158	-0.010	-0.026
	363	-0.156	-0.007	-0.024
	364	-0.152	 0.000	-0.023
	365	-0.150	 0.004	-0.020
	366	-0.146	 0.011	-0.018
	367	-0.141	 0.012	-0.015
	368	-0.135	 0.014	-0.013
	369	-0.130	 0.015	-0.011
	370	-0.119	 0.018	-0.009
	371	-0.114	 0.019	-0.006
	372	-0.103	 0.013	-0.004
	373	-0.094	 0.013	-0.002
	374	-0.085	 0.012	-0.001
	375	-0.078	 0.008	 0.000
	376	-0.066	 0.006	 0.002
	377	-0.052	 0.007	 0.003
	378	-0.041	 0.001	 0.003
	379	-0.031	-0.005	 0.004
	380	-0.015	-0.010	 0.004
	381	-0.005	-0.016	 0.004
	382	 0.008	-0.018	 0.003
	383	 0.024	-0.023	 0.002
	384	 0.031	-0.027	 0.001
	385	 0.043	-0.029	-0.001
	386	 0.053	-0.035	-0.001
	387	-0.139	-0.072	-0.033
	388	-0.144	-0.065	-0.032
	389	-0.145	-0.059	-0.032
	390	-0.150	-0.052	-0.031
	391	-0.152	-0.046	-0.030
	392	-0.158	-0.034	-0.029
	393	-0.156	-0.030	-0.027
	394	-0.155	-0.021	-0.025
	395	-0.155	-0.012	-0.023
	396	-0.153	-0.009	-0.022
	397	-0.151	-0.005	-0.020
	398	-0.149	-0.002	-0.018
	399	-0.143	-0.000	-0.015
	400	-0.137	 0.010	-0.013
	401	-0.135	 0.014	-0.012
	402	-0.126	 0.013	-0.009
	403	-0.123	 0.011	-0.007
	404	-0.114	 0.010	-0.005
	405	-0.105	 0.010	-0.003
	406	-0.094	 0.013	-0.002
	407	-0.087	 0.009	 0.000
	408	-0.075	 0.006	 0.001
	409	-0.062	 0.004	 0.003
	410	-0.056	-0.000	 0.003
	411	-0.043	-0.003	 0.004
	412	-0.033	-0.009	 0.004
	413	-0.020	-0.011	 0.004
	414	-0.005	-0.016	 0.004
	415	 0.006	-0.022	 0.004
	416	 0.016	-0.028	 0.003
	417	 0.032	-0.032	 0.001
	418	 0.042	-0.038	 0.000
	419	 0.053	-0.035	-0.001
	420	 0.064	-0.041	-0.003
	421	 0.076	-0.044	-0.006
	422	-0.137	-0.069	-0.028
	423	-0.142	-0.061	-0.028
	424	-0.145	-0.050	-0.027
	425	-0.146	-0.045	-0.026
	426	-0.148	-0.040	-0.025
	427	-0.149	-0.034	-0.024
	428	-0.148	-0.025	-0.023
	429	-0.153	-0.018	-0.022
	430	-0.151	-0.014	-0.020
