# Rx, Ry, d
7.228014483236695825e-20,2.891205793294678330e-19,1.705000000500000112e+00
-3.589661193632301406e-02,2.467081568459418950e+00,1.704654312633543611e+00
2.084531760794755773e+00,3.733132380266616313e+00,1.704965088894190961e+00
-7.244792441106363834e-02,4.936451812053427091e+00,1.704621549054259333e+00
2.047769123454623585e+00,6.200559248187649253e+00,1.704595220351028617e+00
4.168152837986966119e+00,7.466264760533228184e+00,1.704898911551716578e+00
-2.226573550341384600e+00,6.140071885103147054e+00,1.704595220899286057e+00
-1.071451776102994996e-01,7.403456030243666497e+00,1.704914544457934555e+00
2.014482553857910307e+00,8.669762825115002514e+00,1.704561733888535047e+00
4.133744259922328190e+00,9.933435645390119362e+00,1.703553747899842152e+00
6.254839299320079427e+00,1.119748645719731961e+01,1.703915704144135290e+00
-2.262458196149442546e+00,8.607442128697163852e+00,1.704561737712690928e+00
-1.434078149504307842e-01,9.872992940504353498e+00,1.703554473182024909e+00
1.976321199043542309e+00,1.113667772690775770e+01,1.703889845042972695e+00
4.100103631050118658e+00,1.240074050484323642e+01,1.703588854224902249e+00
6.220609354050412598e+00,1.366523469232340382e+01,1.703680456752028505e+00
8.340627043178967526e+00,1.492635409458591234e+01,1.703201123822531082e+00
-4.417327839015617208e+00,9.810684210214787981e+00,1.703553755520946789e+00
-2.294866774214092686e+00,1.107494634688739410e+01,1.703889859723363154e+00
-1.771377602201210655e-01,1.233829779995746456e+01,1.703570527662690681e+00
1.945355996651873198e+00,1.360392596203384308e+01,1.703612574601535590e+00
4.066650394786745615e+00,1.486856609023851128e+01,1.703040908681812793e+00
6.186623425716568647e+00,1.613173891051363285e+01,1.702888151824783591e+00
8.310861199524421039e+00,1.739352497944281239e+01,1.702194142894337681e+00
1.043485495639640703e+01,1.865653113305127064e+01,1.702005331169523572e+00
-4.449459708073951525e+00,1.227864377020628517e+01,1.703588888878401209e+00
-2.329698002009529478e+00,1.354287321480843254e+01,1.703612616219730702e+00
-2.083469795476367015e-01,1.480870073562193312e+01,1.703999475592696156e+00
1.911337376247601583e+00,1.607221885535867045e+01,1.702770247314304264e+00
4.033497799786257332e+00,1.733684701743505485e+01,1.702953585829735772e+00
6.154914206389054954e+00,1.859921043663342388e+01,1.701585582049020884e+00
8.277708604523931868e+00,1.986180590663934709e+01,1.701709211874791405e+00
1.040410107887015023e+01,2.112465735970942760e+01,1.701373679859454979e+00
1.252959483574213628e+01,2.238157740323481093e+01,1.699633668630998962e+00
-6.604406701209318165e+00,1.348317452685851947e+01,1.703680498221981310e+00
-4.483234311542379835e+00,1.474842469740282702e+01,1.703041010350656137e+00
-2.363671964215072752e+00,1.601239815894082241e+01,1.702770344984885220e+00
-2.413448740097466905e-01,1.727773764588261329e+01,1.702885102953215268e+00
1.880282857458453805e+00,1.854037777408728616e+01,1.703409880842625013e+00
4.003565289465036869e+00,1.980372922715735839e+01,1.702376894251440120e+00
6.125404345798652450e+00,2.106815803049663316e+01,1.701825483622900537e+00
8.249532077266852781e+00,2.232786674915661251e+01,1.700801510674332606e+00
1.037551386801055919e+01,2.358851884348956673e+01,1.700356655215278678e+00
1.250315035929263807e+01,2.484921559602126351e+01,1.699547623764838589e+00
1.462705479976714251e+01,2.610800166495043584e+01,1.699435282807277403e+00
-6.636327245402245723e+00,1.595441079585631350e+01,1.702888304759940796e+00
-4.516264898074942913e+00,1.721642891559305255e+01,1.702953824964922092e+00
-2.394137166606743694e+00,1.848069105226565867e+01,1.703410082012910776e+00
-2.727654182026821861e-01,1.974486387254077258e+01,1.702277551937605216e+00
1.850118296329671397e+00,2.100863797534165656e+01,1.701584474840720285e+00
3.971957352663280982e+00,2.227057874480921384e+01,1.701366419994091883e+00
6.096028459804462507e+00,2.353429622328307502e+01,1.700665737492014884e+00
8.222010250548164478e+00,2.479461498428269906e+01,1.699530905359919686e+00
1.034935806669565217e+01,2.605547840348106092e+01,1.700015782726828517e+00
1.247392917383683120e+01,2.731559780574356111e+01,1.699178781195428201e+00
1.460182164818305317e+01,2.857251784926894800e+01,1.698081967869867981e+00
1.673091348126639488e+01,2.983027122612767812e+01,1.697790114605626455e+00
-8.788196888268421603e+00,1.715847424457899351e+01,1.702194287838146636e+00
-6.668691165268154641e+00,1.842305774845664246e+01,1.701585968635689783e+00
-4.546819416864086527e+00,1.968587650945626066e+01,1.702377383079059614e+00
-2.426346385934257555e+00,2.095009398793012068e+01,1.701584851222015082e+00
-3.026413041968612494e-01,2.221295740712848499e+01,1.702232564481532817e+00
1.822096469610979819e+00,2.347467488560234372e+01,1.701352211677338744e+00
3.944602192611270208e+00,2.473761565506990223e+01,1.700982488080820643e+00
6.070328000290821535e+00,2.599946710813997086e+01,1.700168495454748019e+00
8.195476457701188266e+00,2.726107454427419086e+01,1.699961042843666448e+00
1.032291359024615396e+01,2.852144992960083769e+01,1.699415859492196867e+00
1.244963939792571495e+01,2.977932531492750101e+01,1.697592732698193219e+00
1.457687717173355679e+01,3.103811138385665913e+01,1.697554584626045582e+00
1.670766836355402063e+01,3.229349873531159432e+01,1.697366503092389012e+00
1.883824823050906971e+01,3.355076407829862006e+01,1.697094742075721641e+00
-8.818507390121711254e+00,1.962883252204471773e+01,1.701709683352041980e+00
-6.698034359191884057e+00,2.089007393277515945e+01,1.701826296201934818e+00
-4.576406627723688558e+00,2.215338072764649624e+01,1.701367324940649794e+00
-2.454278896255474240e+00,2.341764286431909170e+01,1.701352865652692614e+00
-3.287197552425812352e-01,2.468144965919043798e+01,1.700810643633608565e+00
1.792297933885974359e+00,2.594430111226050784e+01,1.699775581724588092e+00
3.917413699225905876e+00,2.720603055686265392e+01,1.700289255657162046e+00
6.044383523841311501e+00,2.846539397606101218e+01,1.700399245279265337e+00
8.171031981251681842e+00,2.972704607039397118e+01,1.699158392235339932e+00
1.029613578046331490e+01,3.098608812238728660e+01,1.697623976200071994e+00
1.242593893841206132e+01,3.224516286645105367e+01,1.697856823092529943e+00
1.455556346356586062e+01,3.350150555970725463e+01,1.696920359803018030e+00
1.668503328818127329e+01,3.475984825296345804e+01,1.696879630830609331e+00
1.881570247153380038e+01,3.601320291234794979e+01,1.695800292840828893e+00
2.094930306443101742e+01,3.726848022146323558e+01,1.694747603500220245e+00
-1.096888899911616555e+01,2.083465195383155333e+01,1.701374069950251089e+00
-8.850338617917152817e+00,2.209675938996575795e+01,1.700802593602682711e+00
-6.728243578519403911e+00,2.336014353510629959e+01,1.700667257975065683e+00
-4.605339138044889147e+00,2.462481635538141234e+01,1.700984042990125289e+00
-2.483500081711274010e+00,2.588675712484896962e+01,1.699776653062414766e+00
-3.578962824996487768e-01,2.714890921918192035e+01,1.700076146318789005e+00
1.765109440500635563e+00,2.841238268071992579e+01,1.699920447348373331e+00
3.892079265116040521e+00,2.967174609991829115e+01,1.699353751427689962e+00
6.018727722526410417e+00,3.093339819425125015e+01,1.699425829944661404e+00
8.145254171468854665e+00,3.219028554570618894e+01,1.698191248362738826e+00
1.027645604689183223e+01,3.345093764003913606e+01,1.697708509496640872e+00
1.240272651277013694e+01,3.470926836716705566e+01,1.697039136090520373e+00
1.453426172152644824e+01,3.596718841069244377e+01,1.697246707677632971e+00
1.666600825514817430e+01,3.722407576214738611e+01,1.696395867441440997e+00
1.879672209669944749e+01,3.847826375486520334e+01,1.694551315279380299e+00
2.092816798905828435e+01,3.973278508091635786e+01,1.694776803484250083e+00
2.306360191528884229e+01,4.098568439849957912e+01,1.694134151400938038e+00
-1.099869950096946347e+01,2.330396557309853733e+01,1.700357821736073971e+00
-8.877559803372967906e+00,2.456620698382896606e+01,1.699533014825516553e+00
-6.755021388302245633e+00,2.583000181257202144e+01,1.700171115680107592e+00
-4.630905622962317558e+00,2.709239792384083145e+01,1.700291775443885101e+00
-2.509411866090328846e+00,2.835596070177632200e+01,1.699922120038860784e+00
-3.835520838145589639e-01,2.961691343737215121e+01,1.699096322141673054e+00
1.742263040262482798e+00,3.087785420683970372e+01,1.698855060709280940e+00
3.868224105064008711e+00,3.213982766837771266e+01,1.698244876887852639e+00
5.996226621749888075e+00,3.339915839550562993e+01,1.698317436840146355e+00
8.123330420961510256e+00,3.465853378083227199e+01,1.697128713553806678e+00
1.025122289530773934e+01,3.591603117462684480e+01,1.696738101020801359e+00
1.238424613793577045e+01,3.717404053454972512e+01,1.697207475284787437e+00
1.451250463768578136e+01,3.843050523627385218e+01,1.695600217720184100e+00
1.664478386337794902e+01,3.968598190412625826e+01,1.694980216519853977e+00
1.877657505519840697e+01,4.094103592224786325e+01,1.695410862717428246e+00
2.091096432323022825e+01,4.219458994036946820e+01,1.693954057149696268e+00
2.304491021558906638e+01,4.344717985687592687e+01,1.693669244572854282e+00
2.517806743281330739e+01,4.469722511518366304e+01,1.693612490687004035e+00
-1.314830440095761865e+01,2.451359440596212380e+01,1.699548506252136049e+00
-1.102672132768815061e+01,2.577566915002588033e+01,1.700018287845410647e+00
-8.904459621623731280e+00,2.703967530363433625e+01,1.699964751857510947e+00
-6.781421206552999514e+00,2.830153872283270289e+01,1.700403487756735110e+00
-4.655695398873441526e+00,2.956305684256944133e+01,1.699357645791282678e+00
-2.533023009206496923e+00,3.082355423636402136e+01,1.698857569731590411e+00
-4.095739105332521501e-01,3.208495034763283371e+01,1.698606980397036059e+00
1.718607238947572613e+00,3.334652509169661272e+01,1.697649051208249382e+00
3.845211038159199290e+00,3.460501051936289940e+01,1.698032385450368942e+00
