# Rx, Ry, d
0.000000000000000000e+00,0.000000000000000000e+00,1.705000000500000112e+00
-3.549765117985854285e-02,2.469282899914880147e+00,1.704777303928726395e+00
2.085081269090764078e+00,3.732588867299611479e+00,1.705332803739023406e+00
-7.046261028932189474e-02,4.934821782893904718e+00,1.705110999060112098e+00
2.050961609442937927e+00,6.202103818022052906e+00,1.705447367423040150e+00
4.171097154040602106e+00,7.464999101804280279e+00,1.705347238904077800e+00
-2.224363755259305631e+00,6.140054698488228269e+00,1.705447367540730008e+00
-1.052935948025516821e-01,7.405104682808803851e+00,1.705006422947592748e+00
2.015862675737275289e+00,8.668232017398583622e+00,1.705128088075375858e+00
4.136132194931174233e+00,9.933204651449992539e+00,1.704819437602776544e+00
6.254401714125036982e+00,1.119517728550138180e+01,1.704090997383677974e+00
-2.260528073105890545e+00,8.608337598403132063e+00,1.705128088897318150e+00
-1.383478703094819240e-01,9.872464932992896181e+00,1.705472412588837194e+00
1.981787674288204348e+00,1.113536021677508892e+01,1.705385518241517628e+00
4.103321936360102562e+00,1.239949951749315460e+01,1.703876196126606901e+00
6.224790814291100816e+00,1.366528155262132138e+01,1.703956632602471766e+00
8.345837042491281110e+00,1.492544478559595511e+01,1.703642290888391031e+00
-4.414205927082160308e+00,9.811493163728236766e+00,1.704819439242894141e+00
-2.292115040683281979e+00,1.107710853218971891e+01,1.705385521402182691e+00
-1.728574876176637021e-01,1.233839377363230483e+01,1.703521218425693151e+00
1.949554765986321714e+00,1.360414311669000398e+01,1.704233566516736298e+00
4.069112960314787308e+00,1.486810378461309945e+01,1.703533035001105089e+00
6.194468589591735963e+00,1.613099906839531528e+01,1.704433423817719673e+00
8.314270800856071730e+00,1.739289435217750679e+01,1.702951728304575640e+00
1.043929309679968220e+01,1.865578963595972084e+01,1.703107972690640404e+00
-4.448016185653256294e+00,1.228200811445069895e+01,1.703876203598523320e+00
-2.325880641055583009e+00,1.354557006489956272e+01,1.704233575496074460e+00
-2.044683874516150801e-01,1.481031940795728730e+01,1.704168384511219436e+00
1.915500490479383089e+00,1.607317003354075169e+01,1.703689361404408631e+00
4.036969368410374237e+00,1.733573198398962845e+01,1.702808610731328054e+00
6.160836963815633283e+00,1.859853795137434318e+01,1.702541492058050387e+00
8.283915884086271220e+00,1.986022191029114836e+01,1.702906469160982539e+00
1.040919416309402479e+01,2.112191783533623379e+01,1.701924928785654600e+00
1.253541581777476388e+01,2.238206910218259438e+01,1.701620970856418280e+00
-6.599795322155332933e+00,1.348778568824374879e+01,1.703956641561218177e+00
-4.480570461160179541e+00,1.475007968950018267e+01,1.703533056973929760e+00
-2.358768249895843994e+00,1.601364163994906775e+01,1.703689382531053731e+00
-2.362339878239470004e-01,1.727684632480803018e+01,1.704432596594734450e+00
1.883324206504521925e+00,1.853992024138518957e+01,1.702773083855505076e+00
4.009167869653187388e+00,1.980339287543659665e+01,1.702724533279408980e+00
6.130681405782933524e+00,2.106752021002634834e+01,1.703303803410199935e+00
8.255703701726540444e+00,2.232668344300099150e+01,1.701530756432986680e+00
1.037948198073431705e+01,2.358775735957815201e+01,1.702428062732516345e+00
1.250476025974207595e+01,2.484927465182829209e+01,1.701020977987673710e+00
1.463227058955739146e+01,2.610786053453374578e+01,1.700337095130503684e+00
-6.631105580726399218e+00,1.595667863049827417e+01,1.704433456940557035e+00
-4.512913411801711128e+00,1.721711857247922239e+01,1.702808662556478225e+00
-2.389667824864390333e+00,1.848209120653063664e+01,1.702773127499312755e+00
-2.682555712604212661e-01,1.974684054958833457e+01,1.703335499710330936e+00
1.854156682343546469e+00,2.100754844076169903e+01,1.702507770237412954e+00
3.976280260812945500e+00,2.227146445048606793e+01,1.702305154981924806e+00
6.101936531352760262e+00,2.353132704219783022e+01,1.701745944498916252e+00
8.225804126757999768e+00,2.479446634291588225e+01,1.700851323420240702e+00
1.035157043963748613e+01,2.605616226796098545e+01,1.700645161388228965e+00
1.247983675251695068e+01,2.731183746706389570e+01,1.700153777685517120e+00
1.460669238179390383e+01,2.857211074237818593e+01,1.700405682021358222e+00
1.673290207034634136e+01,2.982957461661570520e+01,1.700431294183365694e+00
-8.783840059029701663e+00,1.716153355456053831e+01,1.702951759776839546e+00
-6.662594472092415288e+00,1.842335148807353917e+01,1.702541576034991122e+00
-4.542857644968986364e+00,1.968922283959918218e+01,1.702724639556283170e+00
-2.420168682358699641e+00,2.095078479004804706e+01,1.702507852171797564e+00
-2.974884795622963485e-01,2.221562344950322654e+01,1.702901487171958328e+00
1.826289799445471651e+00,2.347651873328542749e+01,1.701919087788101415e+00
3.950401411786563344e+00,2.473859264986258566e+01,1.701577333110275481e+00
6.074435673858457285e+00,2.599928857490768408e+01,1.700895872843090073e+00
8.198636602597025202e+00,2.726042787562574787e+01,1.700897132628186315e+00
1.032503689007271142e+01,2.851926974139533044e+01,1.699606091970295330e+00
1.245279123682389333e+01,2.977734365797249083e+01,1.700050037090581556e+00
1.458215562591472292e+01,3.103687291635091583e+01,1.699258291293042511e+00
1.671055591339041868e+01,3.229495879905636002e+01,1.699261925664285355e+00
1.883918825167365441e+01,3.354960130608885294e+01,1.698093453131617636e+00
-8.814617625530333456e+00,1.962952777934082960e+01,1.702906571862419227e+00
-6.694648747599340588e+00,2.089468780600105546e+01,1.703303980526783334e+00
-4.569659143726164885e+00,2.215621706437947935e+01,1.702305352442243569e+00
-2.448856932461852765e+00,2.341744568149502115e+01,1.701919230699660224e+00
-3.248346365182185336e-01,2.468100763194388492e+01,1.702157463175636876e+00
1.798378258348654057e+00,2.594510227446320982e+01,1.702035084897625117e+00
3.921745853753870747e+00,2.720446486617495907e+01,1.700570168551019945e+00
6.048300841767932035e+00,2.846728279968797892e+01,1.700783644693121488e+00
8.173745787442355137e+00,2.972602338293181035e+01,1.699699093556788165e+00
1.030130077545642031e+01,3.098550798311147858e+01,1.700342510624565096e+00
1.242938845554095018e+01,3.224658189968864264e+01,1.698742048428836471e+00
1.455765476842041473e+01,3.350201308185570781e+01,1.698927737282221129e+00
1.668939714904330174e+01,3.475839960582404586e+01,1.697931187862351976e+00
1.881857414552532148e+01,3.601431882186282252e+01,1.697785278764030847e+00
2.095106054308405064e+01,3.726826197015818565e+01,1.696523832287496036e+00
-1.096701877050032614e+01,2.083769210447982445e+01,1.701925014031159700e+00
-8.844395192030951591e+00,2.209967670465950462e+01,1.701530993183581364e+00
-6.724336997702480723e+00,2.336301536411467339e+01,1.701746277192338397e+00
-4.598814701758855428e+00,2.462653265636482658e+01,1.701577673773256416e+00
-2.476947106353620143e+00,2.588900529041621112e+01,1.702035320017827091e+00
-3.542788696855166397e-01,2.715115655726256705e+01,1.701132581483444595e+00
1.771288084456845269e+00,2.841226316591017564e+01,1.700885918820108200e+00
3.895899696797933132e+00,2.967295909095525630e+01,1.701314723330578760e+00
6.021633317606961633e+00,3.093402104140413300e+01,1.700441123187630410e+00
8.151143647422296468e+00,3.219294025744291332e+01,1.700289762340361222e+00
1.027930867777598856e+01,3.345221353275719167e+01,1.698887554428262225e+00
1.240666430705292989e+01,3.470840069798839522e+01,1.699263414283811002e+00
1.453500797020159752e+01,3.596560858916178205e+01,1.698447969838991156e+00
1.666646167568991643e+01,3.722231648033515938e+01,1.698473257455842544e+00
1.879940341504992318e+01,3.847613762016257510e+01,1.697372403873721014e+00
2.093180049621119565e+01,3.973065811872712771e+01,1.697179298104608769e+00
2.306416488530201647e+01,4.098521130936212131e+01,1.695928256711034088e+00
-1.099418629466133446e+01,2.330547500439471875e+01,1.702428318632179804e+00
-8.873140066461131070e+00,2.456919165538196737e+01,1.700851786471100580e+00
-6.749894479523814717e+00,2.583383095610004077e+01,1.700896448627826407e+00
-4.626437567721107591e+00,2.709477089808097006e+01,1.700570723096425985e+00
-2.505147322585053349e+00,2.835742216492732481e+01,1.700886287651422135e+00
-3.793363515068453040e-01,2.961537407303655911e+01,1.700857962911718202e+00
1.746153252366308806e+00,3.087959072402380301e+01,1.699503563652822846e+00
3.874818282720023266e+00,3.214048600780601106e+01,1.699843719927210728e+00
5.999852544791932196e+00,3.339969389897938612e+01,1.699901669870525156e+00
8.127606891543114997e+00,3.465976781555655606e+01,1.698703026369194014e+00
1.025611722135844239e+01,3.591768703159532805e+01,1.699275520039816412e+00
1.238512755117375974e+01,3.717589492276870544e+01,1.697648721219330303e+00
1.451670326513000475e+01,3.843199277160243810e+01,1.697853743884987665e+00
1.664803496215037981e+01,3.968600130403869031e+01,1.696922934612066003e+00
1.878106601790787522e+01,4.094188782800702597e+01,1.696889549833156208e+00
2.091171908213327768e+01,4.219520896783445352e+01,1.695787424784004571e+00
2.304703881302538093e+01,4.344553010766188805e+01,1.695650637606089584e+00
2.518325726139169163e+01,4.469913992262390678e+01,1.694513172124366251e+00
-1.314368872215706752e+01,2.451692800466831201e+01,1.701021172327057629e+00
-1.102189847702103442e+01,2.577820127998256794e+01,1.700645713296733419e+00
-8.899486223417062192e+00,2.703888523889939322e+01,1.700897950471796705e+00
-6.777428029088586214e+00,2.830091449727781239e+01,1.700784581373041116e+00
-4.653161716209113230e+00,2.956296448159838874e+01,1.701315584632195232e+00
-2.526428095400077734e+00,3.082669309871392116e+01,1.699504119759584375e+00
-4.032718248602587541e-01,3.208760034862442012e+01,1.700366394564807537e+00
1.723283163153808806e+00,3.334775161547077005e+01,1.699921501622339681e+00
3.848817425225719902e+00,3.460749219871460269e+01,1.699191225500458202e+00
5.975250404771855983e+00,3.586627744015716246e+01,1.699199822780137481e+00
8.105716076388439717e+00,3.712618469006765309e+01,1.697973777177208099e+00
1.023521444007547210e+01,3.838281523097183623e+01,1.697541532343142423e+00
1.236533481223045960e+01,3.963918978881188337e+01,1.697933205154485092e+00
1.449717847537909599e+01,4.089513293710724184e+01,1.697180282505684756e+00
1.663015290680957037e+01,4.214980813621017575e+01,1.697315304792788915e+00
1.876280597103500014e+01,4.340361730990930056e+01,1.696371539414197605e+00
2.089649172733087212e+01,4.465748310793546949e+01,1.696382647718068570e+00
2.303171017569718870e+01,4.590909292289749288e+01,1.695382348892852109e+00
2.516636323992261737e+01,4.716141406272492276e+01,1.695404084327128968e+00
2.730399237189145722e+01,4.841058050201397833e+01,1.695480685957143407e+00
-1.317023423785012426e+01,2.698627628872409545e+01,1.700154327136967014e+00
-1.105009869325245297e+01,2.824917157250630950e+01,1.699607113986967066e+00
-8.924076397308832398e+00,2.950966813881428763e+01,1.699700438064328800e+00
-6.800920126769010032e+00,3.077164077286567689e+01,1.700442574265369267e+00
-4.676507873165038909e+00,3.203532473178248097e+01,1.699845006685528181e+00
-2.552030235420143622e+00,3.329360997322504545e+01,1.699922312454960505e+00
-4.271179818161738306e-01,3.455591594060976490e+01,1.698692013943399415e+00
1.700392347999152287e+00,3.581450182331521859e+01,1.699174400888835423e+00
3.826947336013224898e+00,3.707465309016156851e+01,1.699392324322277714e+00
5.956579674296453852e+00,3.833402764800160867e+01,1.698370964458651544e+00
8.086090004111786911e+00,3.958994686404039243e+01,1.698137574998587640e+00
1.021460033392712496e+01,4.084786608007916442e+01,1.696721206534525406e+00
1.234824143202425795e+01,4.210354127918208889e+01,1.697152411974565567e+00
1.448036180417922658e+01,4.335860643594537578e+01,1.697462937086502421e+00
