# Rx, Ry, d
-1.445602896647339165e-19,1.445602896647339165e-19,1.705000000500000112e+00
-3.531573015203513105e-02,2.466767325709293690e+00,1.704838072613126032e+00
2.084764915862836077e+00,3.732101333432621626e+00,1.704514688912820874e+00
-7.078616084249969576e-02,4.935445335021106494e+00,1.705353232691724452e+00
2.047383801569847783e+00,6.199291308872733275e+00,1.704869806830945800e+00
4.170196498392299667e+00,7.465536000198567557e+00,1.705067233133507942e+00
-2.224849203676117160e+00,6.138521387417175568e+00,1.704869806869532711e+00
-1.049471904561984914e-01,7.403611378204655757e+00,1.704548305231400773e+00
2.012978755020312427e+00,8.668546668453734227e+00,1.704907183536166215e+00
4.134958118509429958e+00,9.933502684644983205e+00,1.704950191831042794e+00
6.255782781460140107e+00,1.119672665002866019e+01,1.703682921959706276e+00
-2.261697625898658970e+00,8.607032730062321946e+00,1.704907183805826065e+00
-1.404176211466441615e-01,9.872622720849788536e+00,1.705427975369031346e+00
1.977919007932370521e+00,1.113642403650266921e+01,1.704632421250485974e+00
4.099821021152284750e+00,1.240018069395679312e+01,1.703525188548665525e+00
6.220767692570963625e+00,1.366312795033417693e+01,1.704112764863102925e+00
8.343125047592138799e+00,1.492676259932038185e+01,1.704403412146043850e+00
-4.417049343866865208e+00,9.810942115791728924e+00,1.704950192369464324e+00
-2.295480663980270730e+00,1.107636543991252154e+01,1.704632422288292704e+00
-1.756886930999868313e-01,1.233755671322575864e+01,1.704998755527333820e+00
1.944680628049487714e+00,1.360305738761575434e+01,1.704052927328524092e+00
4.066249307936076640e+00,1.486848071173654340e+01,1.703800507710199419e+00
6.185707945483037484e+00,1.613133865171643677e+01,1.704248861831657580e+00
8.312086026446356968e+00,1.739431860016427223e+01,1.704407097548561678e+00
1.043344338146755490e+01,1.865646521527876800e+01,1.703286000557047375e+00
-4.449954390416407612e+00,1.228024213357145378e+01,1.703525191003870676e+00
-2.331861778273240482e+00,1.354288874868596260e+01,1.704052930279980727e+00
-2.097157481174742044e-01,1.480813344001179921e+01,1.704268939072388633e+00
1.912108914833259066e+00,1.607235740539548985e+01,1.704177861515916881e+00
4.034132936521124257e+00,1.733550402050998329e+01,1.703786153546742232e+00
6.156034949741037821e+00,1.859926067796411431e+01,1.703102036889720727e+00
8.279713671967270372e+00,1.986254126767481409e+01,1.703135440431189807e+00
1.040357102698844471e+01,2.112364322459057675e+01,1.702897929422167778e+00
1.252779440741342221e+01,2.238604582276920496e+01,1.702402623049319885e+00
-6.603818074512900260e+00,1.348390750236499969e+01,1.704112767809639051e+00
-4.485270120568490171e+00,1.474667612594741506e+01,1.703800514938585309e+00
-2.363656782483150920e+00,1.601059945006823071e+01,1.704177868468845780e+00
-2.417547692632326661e-01,1.727635610752236772e+01,1.704248541335942946e+00
1.880980577290033873e+00,1.854140144011109470e+01,1.704018070787399752e+00
4.001849898439500564e+00,1.980223865414883377e+01,1.703493778886926657e+00
6.124918578326081331e+00,2.106561732007088494e+01,1.702684720226967485e+00
8.249841317488160186e+00,2.232971927698664061e+01,1.702601617246448429e+00
1.037219867250935756e+01,2.359119922543446890e+01,1.702256783644841676e+00
1.249894277887647043e+01,2.485305716541436638e+01,1.701664036474080710e+00
1.462258880903224245e+01,2.611030506305463561e+01,1.700838597575855538e+00
-6.635767779261200872e+00,1.595170752014474935e+01,1.704248872739468013e+00
-4.517386491983450547e+00,1.721667550246430523e+01,1.703786170618847295e+00
-2.396151145430188922e+00,1.848109882658509306e+01,1.704018085171962182e+00
-2.729604570756616888e-01,1.974420078350085106e+01,1.702949228450167718e+00
1.847453522272530124e+00,2.100731470654488575e+01,1.702586012259305948e+00
3.972010236030835362e+00,2.227111602219775932e+01,1.702936602308269487e+00
6.095778274654527706e+00,2.353279532938269725e+01,1.703010859763239848e+00
8.220245672015357385e+00,2.479701929476637545e+01,1.701820270651474010e+00
1.034442439424159765e+01,2.605858855961167819e+01,1.702377863650941237e+00
1.247130247520493640e+01,2.731712513238655049e+01,1.700698116890410505e+00
1.459698119743116784e+01,2.857631640569977449e+01,1.700796854468051622e+00
1.672390393659323138e+01,2.983337691073121434e+01,1.699691133474605209e+00
-8.788253471825614227e+00,1.715860493974584600e+01,1.704407107925853815e+00
-6.668062783471111921e+00,1.842112954639241806e+01,1.703102064585091391e+00
-4.548425513129203956e+00,1.968423150330817961e+01,1.703493813951460822e+00
-2.426690166575951491e+00,2.095027683589690426e+01,1.702586039309404775e+00
-3.039667861509940949e-01,2.221312280974852271e+01,1.703384234534932817e+00
1.817524543466434439e+00,2.347734677513219026e+01,1.702895664761588934e+00
3.941959248756788714e+00,2.474069274898380044e+01,1.702129314278575611e+00
6.068003996386802434e+00,2.600018466355992075e+01,1.702095822056822749e+00
8.192516051946361344e+00,2.726275392840523182e+01,1.701807405393007899e+00
1.031743879110844198e+01,2.852079050118006975e+01,1.701277772251984954e+00
