# Rx, Ry, d
0.000000000000000000e+00,0.000000000000000000e+00,1.705000000500000112e+00
-3.710967043087812223e-02,2.468305272497648861e+00,1.704856731478929355e+00
2.081450564631718070e+00,3.734677241778640244e+00,1.704570562975595616e+00
-6.921934086175624001e-02,4.937610544995298056e+00,1.705427663210983047e+00
2.048340894200840534e+00,6.200982514276287993e+00,1.704999702064448952e+00
4.166901129263436587e+00,7.467354483557280709e+00,1.705288889398355323e+00
-2.229889246355230892e+00,6.140543848211955869e+00,1.704999702089589286e+00
-1.063290112926343622e-01,7.404915817492947028e+00,1.704715007425892326e+00
2.012231223769961108e+00,8.672287786773939189e+00,1.705147091607761345e+00
4.129791458832556827e+00,9.935659756054928238e+00,1.705298892555325185e+00
6.252351693895153772e+00,1.120003172533591851e+01,1.704174794112293334e+00
-2.262998916786108428e+00,8.606849120709604506e+00,1.705147091783485003e+00
-1.444386817235124854e-01,9.873221089990595445e+00,1.704722434850943324e+00
1.978121553339083238e+00,1.113759305927158749e+01,1.705017122664931106e+00
4.098681788401680848e+00,1.239896502855257587e+01,1.704034813442263596e+00
6.220242023464275682e+00,1.366933699783356992e+01,1.703780596547997295e+00
8.340802258526872848e+00,1.493070896711456008e+01,1.704260960464776264e+00
-4.415668822279581462e+00,9.814782423926262211e+00,1.705298892906254249e+00
-2.295108587216986074e+00,1.107615439320725237e+01,1.705017123341390439e+00
-1.785483521543906049e-01,1.233952636248824319e+01,1.704455052086857325e+00
1.943011882908206811e+00,1.360889833176923602e+01,1.703615606806858196e+00
4.063572117970802644e+00,1.487027030105022618e+01,1.703503156209130509e+00
6.184132353033398033e+00,1.613164227033121634e+01,1.704123482543505652e+00
8.308692588095993870e+00,1.740001423961220794e+01,1.704483745178092091e+00
1.043025282315858959e+01,1.866138620889319810e+01,1.702592435497569889e+00
-4.453778492710461556e+00,1.228208769642391118e+01,1.704034815042965167e+00
-2.333218257647866167e+00,1.354345966570490134e+01,1.703615608731281927e+00
-2.136580225852687254e-01,1.481083163498589350e+01,1.703919369451822874e+00
1.908902212477327165e+00,1.607520360426688555e+01,1.703949739500411731e+00
4.029462447539922110e+00,1.733657557354787571e+01,1.703711786266906891e+00
6.152022682602517278e+00,1.860094754282886953e+01,1.704211970290852030e+00
8.275582917665113669e+00,1.986631951210985747e+01,1.703458104514399496e+00
1.039914315272770828e+01,2.112569148139084518e+01,1.703459305006091773e+00
1.252570338779030834e+01,2.238806345067184012e+01,1.702225933486421594e+00
-6.608448398203935703e+00,1.348702099964057055e+01,1.703780598469583074e+00
-4.487888163141340314e+00,1.474839296892156071e+01,1.703503160923430348e+00
-2.365327928078742481e+00,1.601276493820255453e+01,1.703949744035642588e+00
-2.417676930161468396e-01,1.727813690748354247e+01,1.704123260009683172e+00
1.878792542046448855e+00,1.853950887676453618e+01,1.704028054809031190e+00
3.997352777109044908e+00,1.980588084604552535e+01,1.702669880744417830e+00
