# Rx, Ry, d
2.000000000000000042e-03,1.000000000000000021e-03,1.706000000500000002e+00
-3.265290016309992105e-02,2.471259196023427140e+00,1.704693192075111607e+00
2.087595816636191870e+00,3.735274730238208551e+00,1.705081270284022787e+00
-6.630580032619984299e-02,4.941518392046853947e+00,1.704776154144505895e+00
2.054942916473092573e+00,6.206533926261634804e+00,1.704864186647272017e+00
4.173191633272383960e+00,7.467549460476416989e+00,1.705355465959885519e+00
-2.227207417288592062e+00,6.142762053855498117e+00,1.704864187008410248e+00
-1.029587004892997815e-01,7.405777588070280970e+00,1.705259003037479015e+00
2.017290016309991607e+00,8.670793122285061827e+00,1.705055369468869042e+00
4.138538733109283108e+00,9.935808656499844460e+00,1.704266666796391272e+00
6.255787449908576825e+00,1.120182419071462654e+01,1.703912741353436067e+00
-2.260860317451691692e+00,8.613021249878926255e+00,1.705055371988858814e+00
-1.366116006523996895e-01,9.876036784093708221e+00,1.705158447617358908e+00
1.982637116146891865e+00,1.113805231830848896e+01,1.703674733919205764e+00
4.103885832946185808e+00,1.240306785252326982e+01,1.703620818232121747e+00
6.224134549745476974e+00,1.366808338673805423e+01,1.704019610742169011e+00
8.346383266544767920e+00,1.492709892095283308e+01,1.702900035608142515e+00
-4.410761934414082930e+00,9.817264911687571427e+00,1.704266671820459988e+00
-2.293513217614791433e+00,1.108428044590235118e+01,1.703674743598271091e+00
-1.712645008154995985e-01,1.234329598011713358e+01,1.704497564044686886e+00
1.949984215983793900e+00,1.360831151433191621e+01,1.703748413250876892e+00
4.074232932783085737e+00,1.487132704854669818e+01,1.704446990647209503e+00
6.189481649582377010e+00,1.613534258276147781e+01,1.702619149025583534e+00
8.313730366381667736e+00,1.739835811697626156e+01,1.703296545241761439e+00
1.044097908318095946e+01,1.865837365119104163e+01,1.701516212618128465e+00
-4.446414834577184116e+00,1.228452410771099501e+01,1.703620841090563998e+00
-2.327166117777892840e+00,1.354553964192577808e+01,1.703748440708956036e+00
-2.039174009785995612e-01,1.481455517614056205e+01,1.704305484994038222e+00
1.920331315820692053e+00,1.607757071035534224e+01,1.703308406590670065e+00
4.038580032619983662e+00,1.733858624457012354e+01,1.702779903864870992e+00
6.159828749419275162e+00,1.860360177878490973e+01,1.702748633477514151e+00
8.284077466218565888e+00,1.986661731299968991e+01,1.702248822089672320e+00
1.041032618301785817e+01,2.112463284721447110e+01,1.701319802784628132e+00
1.253757489981715345e+01,2.238464838142925117e+01,1.701005482875199926e+00
-6.600316451539575802e+00,1.349076776951964263e+01,1.704019638113460688e+00
-4.477067734740284521e+00,1.474978330373442503e+01,1.704447057760410944e+00
-2.359819017940991248e+00,1.601679883794920656e+01,1.703308471081880660e+00
-2.355703011416994674e-01,1.727981437216398675e+01,1.702617007792865067e+00
1.882678415657591975e+00,1.854082990637877160e+01,1.703392148374025306e+00
4.006927132456883811e+00,1.980384544059355179e+01,1.701659459601222668e+00
6.130175849256175091e+00,2.107286097480833575e+01,1.702450246957530888e+00
8.258424566055467153e+00,2.233387650902311350e+01,1.700801128929999573e+00
1.038067328285476165e+01,2.359289204323789946e+01,1.700753539320044583e+00
1.250592199965405449e+01,2.485090757745268064e+01,1.700353164733271916e+00
1.463417071645334566e+01,2.611092311166746427e+01,1.699649325346591633e+00
-6.628969351702675539e+00,1.595902696554306566e+01,1.702619250048343913e+00
-4.510720634903383264e+00,1.722104249975784995e+01,1.702780061859751060e+00
-2.389471918104090875e+00,1.848605803397263614e+01,1.703392281330503355e+00
-2.692232013047993755e-01,1.975007356818741755e+01,1.703472127114511459e+00
1.853025515494492348e+00,2.101008910240219762e+01,1.702042005612258047e+00
3.977274232293783740e+00,2.227310463661697781e+01,1.702130205312442524e+00
6.102522949093075688e+00,2.353612017083176156e+01,1.700770510495369425e+00
8.224771665892371075e+00,2.479513570504654041e+01,1.701001739864248297e+00
1.035402038269166169e+01,2.606015123926132659e+01,1.699867216754385346e+00
1.248026909949095398e+01,2.731716677347611011e+01,1.700414178556713507e+00
1.460751781629024570e+01,2.857818230769089141e+01,1.698693133866802096e+00
1.673676653308953632e+01,2.983319784190566892e+01,1.697757176620577013e+00
-8.784870968665067892e+00,1.716127062735171194e+01,1.703296641063114070e+00
-6.664622251865774949e+00,1.842628616156649812e+01,1.702748889081736605e+00
-4.540373535066482447e+00,1.968930169578127831e+01,1.701659782892491757e+00
-2.419124818267190946e+00,2.095431722999606095e+01,1.702042254636730645e+00
-2.988761014678993355e-01,2.221933276421084003e+01,1.701915498938876725e+00
1.825372615331392279e+00,2.348234829842562021e+01,1.701304710216258620e+00
3.951621332130684117e+00,2.473936383264040373e+01,1.701240737145467863e+00
6.072870048929979170e+00,2.600437936685518991e+01,1.700759659267981228e+00
8.198118765729271118e+00,2.726239490106997110e+01,1.699902291844336943e+00
1.032636748252856229e+01,2.852341043528475240e+01,1.699713626103248165e+00
1.245561619932785469e+01,2.977842596949953347e+01,1.699242212964495735e+00
1.458286491612714642e+01,3.103944150371431476e+01,1.697539499128603913e+00
1.671411363292643770e+01,3.229845703792909006e+01,1.697659125110245082e+00
1.884336234972572655e+01,3.355347257214387469e+01,1.696656195336032846e+00
-8.814523868828166187e+00,1.963052982337514152e+01,1.702249134095445093e+00
