#Atom_id	dx	dy	dz
	1	 0.000	-0.002	-0.095
	2	-0.014	-0.001	-0.095
	3	-0.021	 0.012	-0.094
	4	-0.025	-0.004	-0.093
	5	-0.032	 0.009	-0.092
	6	-0.038	 0.022	-0.090
	7	-0.031	-0.014	-0.092
	8	-0.040	-0.005	-0.092
	9	-0.046	 0.008	-0.090
	10	-0.052	 0.021	-0.089
	11	-0.055	 0.032	-0.086
	12	-0.044	-0.012	-0.090
	13	-0.050	 0.001	-0.090
	14	-0.055	 0.009	-0.088
	15	-0.060	 0.016	-0.085
	16	-0.066	 0.029	-0.083
	17	-0.069	 0.040	-0.079
	18	-0.048	-0.028	-0.089
	19	-0.055	-0.015	-0.088
	20	-0.061	-0.002	-0.086
	21	-0.066	 0.006	-0.084
	22	-0.072	 0.019	-0.082
	23	-0.075	 0.030	-0.079
	24	-0.080	 0.037	-0.076
	25	-0.085	 0.045	-0.072
	26	-0.061	-0.025	-0.085
	27	-0.067	-0.012	-0.084
	28	-0.070	-0.001	-0.083
	29	-0.076	 0.012	-0.081
	30	-0.083	 0.016	-0.078
	31	-0.086	 0.027	-0.075
	32	-0.086	 0.036	-0.072
	33	-0.085	 0.045	-0.067
	34	-0.089	 0.047	-0.063
	35	-0.065	-0.032	-0.083
	36	-0.073	-0.022	-0.082
	37	-0.076	-0.012	-0.081
	38	-0.084	-0.002	-0.079
	39	-0.084	 0.007	-0.077
	40	-0.089	 0.014	-0.074
	41	-0.092	 0.025	-0.071
	42	-0.091	 0.034	-0.066
	43	-0.093	 0.040	-0.062
	44	-0.094	 0.045	-0.058
	45	-0.096	 0.051	-0.053
	46	-0.077	-0.029	-0.079
	47	-0.078	-0.024	-0.078
	48	-0.085	-0.011	-0.077
	49	-0.090	-0.004	-0.075
	50	-0.093	 0.007	-0.072
	51	-0.096	 0.018	-0.069
	52	-0.097	 0.024	-0.065
	53	-0.099	 0.029	-0.061
	54	-0.098	 0.038	-0.058
	55	-0.098	 0.047	-0.052
	56	-0.094	 0.045	-0.048
	57	-0.092	 0.049	-0.043
	58	-0.080	-0.042	-0.076
	59	-0.082	-0.031	-0.075
	60	-0.085	-0.020	-0.074
	61	-0.094	-0.010	-0.072
	62	-0.099	-0.003	-0.070
	63	-0.102	 0.008	-0.067
	64	-0.101	 0.017	-0.064
	65	-0.103	 0.022	-0.060
	66	-0.101	 0.026	-0.056
	67	-0.100	 0.035	-0.051
	68	-0.096	 0.042	-0.047
	69	-0.100	 0.044	-0.043
	70	-0.094	 0.045	-0.037
	71	-0.092	 0.049	-0.033
	72	-0.086	-0.038	-0.072
	73	-0.091	-0.030	-0.071
	74	-0.094	-0.019	-0.069
	75	-0.099	-0.012	-0.067
	76	-0.102	-0.001	-0.065
	77	-0.104	 0.004	-0.062
	78	-0.103	 0.013	-0.058
	79	-0.103	 0.022	-0.055
	80	-0.104	 0.028	-0.051
	81	-0.102	 0.031	-0.046
	82	-0.102	 0.040	-0.042
	83	-0.096	 0.042	-0.037
	84	-0.096	 0.042	-0.033
	85	-0.087	 0.041	-0.028
	86	-0.080	 0.046	-0.023
	87	-0.087	-0.047	-0.067
	88	-0.095	-0.037	-0.066
	89	-0.098	-0.026	-0.065
	90	-0.100	-0.021	-0.064
	91	-0.103	-0.010	-0.062
	92	-0.104	-0.004	-0.059
	93	-0.107	 0.006	-0.056
	94	-0.109	 0.012	-0.052
	95	-0.108	 0.021	-0.049
	96	-0.106	 0.024	-0.045
	97	-0.104	 0.028	-0.041
	98	-0.097	 0.033	-0.036
	99	-0.095	 0.036	-0.032
	100	-0.089	 0.038	-0.028
	101	-0.084	 0.039	-0.023
	102	-0.078	 0.041	-0.019
	103	-0.069	 0.040	-0.015
	104	-0.090	-0.045	-0.062
	105	-0.095	-0.037	-0.061
	106	-0.100	-0.030	-0.060
	107	-0.103	-0.019	-0.058
	108	-0.106	-0.008	-0.056
	109	-0.106	 0.001	-0.053
	110	-0.109	 0.003	-0.051
	111	-0.109	 0.012	-0.047
	112	-0.105	 0.019	-0.044
	113	-0.103	 0.022	-0.039
	114	-0.101	 0.026	-0.036
	115	-0.099	 0.029	-0.031
	116	-0.093	 0.031	-0.027
	117	-0.086	 0.036	-0.023
	118	-0.082	 0.034	-0.019
	119	-0.073	 0.033	-0.015
	120	-0.068	 0.035	-0.011
	121	-0.055	 0.032	-0.008
	122	-0.094	-0.052	-0.058
	123	-0.097	-0.041	-0.058
	124	-0.100	-0.030	-0.056
	125	-0.107	-0.026	-0.055
	126	-0.107	-0.017	-0.052
	127	-0.110	-0.006	-0.051
	128	-0.108	-0.002	-0.048
	129	-0.109	 0.003	-0.044
	130	-0.105	 0.010	-0.041
	131	-0.107	 0.015	-0.037
	132	-0.103	 0.022	-0.034
	133	-0.103	 0.022	-0.029
	134	-0.095	 0.027	-0.026
	135	-0.090	 0.029	-0.022
	136	-0.084	 0.030	-0.018
	137	-0.075	 0.030	-0.014
	138	-0.068	 0.026	-0.010
	139	-0.059	 0.025	-0.008
	140	-0.050	 0.025	-0.005
	141	-0.042	 0.024	-0.002
	142	-0.098	-0.050	-0.052
	143	-0.101	-0.039	-0.051
	144	-0.104	-0.028	-0.051
	145	-0.107	-0.026	-0.049
	146	-0.107	-0.017	-0.047
	147	-0.106	-0.008	-0.044
	148	-0.108	-0.002	-0.042
	149	-0.107	 0.006	-0.038
	150	-0.105	 0.010	-0.036
	151	-0.103	 0.013	-0.032
	152	-0.101	 0.017	-0.029
	153	-0.097	 0.024	-0.024
	154	-0.090	 0.020	-0.020
	155	-0.085	 0.021	-0.017
	156	-0.077	 0.026	-0.013
	157	-0.068	 0.026	-0.010
	158	-0.061	 0.022	-0.007
	159	-0.052	 0.021	-0.004
	160	-0.046	 0.017	-0.002
	161	-0.037	 0.017	 0.000
	162	-0.026	 0.011	 0.001
	163	-0.094	-0.052	-0.048
	164	-0.096	-0.046	-0.047
	165	-0.101	-0.039	-0.046
	166	-0.104	-0.028	-0.045
	167	-0.105	-0.022	-0.044
	168	-0.107	-0.017	-0.041
	169	-0.110	-0.006	-0.038
	170	-0.108	-0.002	-0.035
	171	-0.107	 0.006	-0.033
	172	-0.107	 0.006	-0.029
	173	-0.100	 0.011	-0.026
	174	-0.094	 0.013	-0.022
	175	-0.090	 0.020	-0.020
	176	-0.087	 0.018	-0.016
	177	-0.078	 0.017	-0.012
	178	-0.072	 0.019	-0.010
	179	-0.063	 0.018	-0.006
	180	-0.054	 0.018	-0.004
	181	-0.048	 0.014	-0.001
	182	-0.035	 0.011	 0.000
	183	-0.023	 0.009	 0.001
	184	-0.014	 0.008	 0.003
	185	-0.005	-0.001	 0.003
	186	-0.092	-0.048	-0.043
	187	-0.099	-0.044	-0.042
	188	-0.102	-0.033	-0.041
	189	-0.104	-0.028	-0.039
	190	-0.107	-0.017	-0.037
	191	-0.108	-0.011	-0.036
	192	-0.106	-0.008	-0.033
	193	-0.102	-0.001	-0.030
	194	-0.100	 0.002	-0.027
	195	-0.098	 0.006	-0.024
	196	-0.096	 0.009	-0.020
	197	-0.091	 0.011	-0.018
	198	-0.085	 0.012	-0.014
	199	-0.078	 0.017	-0.011
	200	-0.074	 0.015	-0.008
	201	-0.065	 0.015	-0.005
	202	-0.053	 0.012	-0.003
	203	-0.044	 0.012	 0.000
	204	-0.037	 0.008	 0.000
