#Atom_id	dx	dy	dz
	1	 0.000	 0.000	-0.095
	2	-0.020	-0.002	-0.095
	3	-0.031	 0.018	-0.094
	4	-0.041	 0.001	-0.094
	5	-0.051	 0.016	-0.094
	6	-0.059	 0.034	-0.093
	7	-0.048	-0.019	-0.094
	8	-0.059	 0.002	-0.093
	9	-0.065	 0.015	-0.093
	10	-0.077	 0.035	-0.092
	11	-0.089	 0.047	-0.091
	12	-0.071	-0.019	-0.093
	13	-0.079	-0.001	-0.092
	14	-0.089	 0.014	-0.091
	15	-0.097	 0.033	-0.091
	16	-0.104	 0.051	-0.090
	17	-0.114	 0.066	-0.088
	18	-0.076	-0.035	-0.092
	19	-0.087	-0.014	-0.091
	20	-0.093	-0.002	-0.092
	21	-0.105	 0.019	-0.091
	22	-0.116	 0.030	-0.089
	23	-0.121	 0.047	-0.088
	24	-0.131	 0.062	-0.087
	25	-0.135	 0.078	-0.084
	26	-0.097	-0.032	-0.091
	27	-0.101	-0.015	-0.091
	28	-0.117	-0.002	-0.090
	29	-0.121	 0.014	-0.089
	30	-0.131	 0.029	-0.087
	31	-0.135	 0.046	-0.086
	32	-0.143	 0.064	-0.084
	33	-0.151	 0.074	-0.082
	34	-0.152	 0.088	-0.080
	35	-0.103	-0.051	-0.090
	36	-0.113	-0.036	-0.089
	37	-0.121	-0.018	-0.089
	38	-0.129	 0.001	-0.088
	39	-0.139	 0.016	-0.086
	40	-0.143	 0.032	-0.086
	41	-0.153	 0.047	-0.084
	42	-0.156	 0.058	-0.082
	43	-0.166	 0.073	-0.080
	44	-0.170	 0.089	-0.077
	45	-0.170	 0.098	-0.075
	46	-0.121	-0.050	-0.088
	47	-0.129	-0.032	-0.087
	48	-0.139	-0.017	-0.086
	49	-0.143	-0.000	-0.086
	50	-0.153	 0.015	-0.085
	51	-0.158	 0.031	-0.083
	52	-0.166	 0.040	-0.082
	53	-0.174	 0.059	-0.079
	54	-0.175	 0.073	-0.078
	55	-0.183	 0.083	-0.075
	56	-0.181	 0.095	-0.072
	57	-0.186	 0.103	-0.069
	58	-0.126	-0.066	-0.087
	59	-0.139	-0.049	-0.086
	60	-0.144	-0.033	-0.086
	61	-0.153	-0.018	-0.085
	62	-0.161	 0.001	-0.083
	63	-0.166	 0.017	-0.082
	64	-0.172	 0.030	-0.081
	65	-0.178	 0.043	-0.079
	66	-0.185	 0.056	-0.077
	67	-0.189	 0.072	-0.074
