#Atom_id	dx	dy	dz
	1	-0.002	-0.001	-0.095
	2	-0.014	-0.001	-0.095
	3	-0.021	 0.012	-0.094
	4	-0.029	-0.002	-0.094
	5	-0.035	 0.011	-0.093
	6	-0.042	 0.024	-0.091
	7	-0.035	-0.012	-0.093
	8	-0.043	-0.003	-0.092
	9	-0.048	 0.014	-0.091
	10	-0.056	 0.023	-0.090
	11	-0.059	 0.034	-0.087
	12	-0.046	-0.015	-0.091
	13	-0.056	-0.000	-0.091
	14	-0.062	 0.013	-0.089
	15	-0.065	 0.024	-0.087
	16	-0.073	 0.033	-0.084
	17	-0.078	 0.041	-0.081
	18	-0.052	-0.026	-0.090
	19	-0.058	-0.013	-0.089
	20	-0.066	-0.003	-0.088
	21	-0.073	 0.010	-0.086
	22	-0.079	 0.023	-0.084
	23	-0.084	 0.030	-0.081
	24	-0.087	 0.041	-0.078
	25	-0.089	 0.047	-0.074
	26	-0.066	-0.026	-0.087
	27	-0.072	-0.014	-0.086
	28	-0.075	-0.003	-0.084
	29	-0.082	 0.010	-0.083
	30	-0.090	 0.020	-0.080
	31	-0.093	 0.031	-0.078
	32	-0.098	 0.038	-0.074
	33	-0.098	 0.047	-0.070
	34	-0.099	 0.053	-0.067
	35	-0.072	-0.037	-0.084
	36	-0.078	-0.024	-0.084
	37	-0.081	-0.013	-0.083
	38	-0.088	-0.000	-0.081
	39	-0.093	 0.007	-0.078
	40	-0.099	 0.020	-0.076
	41	-0.102	 0.031	-0.073
	42	-0.102	 0.040	-0.070
	43	-0.103	 0.046	-0.066
	44	-0.102	 0.055	-0.062
	45	-0.106	 0.057	-0.057
	46	-0.082	-0.031	-0.081
	47	-0.087	-0.023	-0.080
	48	-0.090	-0.012	-0.078
	49	-0.099	-0.003	-0.077
	50	-0.100	 0.011	-0.075
	51	-0.105	 0.019	-0.072
	52	-0.108	 0.030	-0.069
	53	-0.109	 0.035	-0.066
	54	-0.108	 0.044	-0.061
	55	-0.110	 0.050	-0.057
	56	-0.108	 0.053	-0.053
	57	-0.104	 0.060	-0.048
	58	-0.082	-0.045	-0.078
	59	-0.093	-0.034	-0.078
	60	-0.096	-0.023	-0.076
	61	-0.103	-0.010	-0.075
	62	-0.106	 0.001	-0.072
	63	-0.107	 0.006	-0.070
	64	-0.110	 0.017	-0.067
	65	-0.112	 0.023	-0.064
	66	-0.114	 0.034	-0.060
	67	-0.114	 0.043	-0.056
	68	-0.112	 0.046	-0.053
	69	-0.110	 0.050	-0.048
	70	-0.108	 0.053	-0.043
	71	-0.104	 0.060	-0.038
	72	-0.094	-0.043	-0.074
	73	-0.097	-0.032	-0.073
	74	-0.105	-0.022	-0.072
	75	-0.108	-0.011	-0.070
	76	-0.111	-0.000	-0.068
	77	-0.116	 0.007	-0.066
	78	-0.116	 0.016	-0.062
	79	-0.117	 0.021	-0.058
	80	-0.116	 0.030	-0.055
	81	-0.118	 0.036	-0.052
	82	-0.114	 0.043	-0.047
	83	-0.112	 0.046	-0.043
	84	-0.108	 0.053	-0.038
	85	-0.104	 0.051	-0.034
	86	-0.097	 0.056	-0.030
	87	-0.094	-0.052	-0.070
	88	-0.103	-0.042	-0.070
	89	-0.106	-0.031	-0.069
	90	-0.114	-0.022	-0.067
	91	-0.117	-0.011	-0.066
	92	-0.117	-0.002	-0.063
	93	-0.120	 0.009	-0.060
	94	-0.121	 0.014	-0.057
	95	-0.120	 0.023	-0.053
	96	-0.118	 0.027	-0.050
	97	-0.114	 0.034	-0.046
	98	-0.116	 0.039	-0.042
	99	-0.112	 0.046	-0.037
	100	-0.106	 0.048	-0.033
	101	-0.101	 0.049	-0.030
	102	-0.096	 0.051	-0.025
