# Rx, Ry, d
0.000000000000000000e+00,0.000000000000000000e+00,1.800000000500000086e+00
-1.850727192397288307e-02,2.468276216699681225e+00,1.799753584548259733e+00
2.109828999332908683e+00,3.718442092690429135e+00,1.799261845978738839e+00
-3.701454384794576613e-02,4.936552433399362450e+00,1.799016521924214906e+00
2.091321727408936404e+00,6.186718309390109916e+00,1.798282731674373913e+00
4.219657998665817367e+00,7.436884185380858270e+00,1.797066997800510935e+00
-2.183858087028800909e+00,6.154662774108296652e+00,1.798282731842081761e+00
-5.552181577191864920e-02,7.404828650099044118e+00,1.797795344638782211e+00
2.072814455484962792e+00,8.654994526089792473e+00,1.796824919846336854e+00
4.201150726741843755e+00,9.905160402080538162e+00,1.795380110779498217e+00
6.329486997998726494e+00,1.115532627807128740e+01,1.793473780813102492e+00
-2.202365358952772745e+00,8.622938990807979209e+00,1.796824921017316168e+00
-7.402908769589153226e-02,9.873104866798724899e+00,1.796100860708420344e+00
2.054307183560989625e+00,1.112327074278947237e+01,1.794901309883062845e+00
4.182643454817872808e+00,1.237343661878021983e+01,1.793237013352973142e+00
6.310979726074753771e+00,1.362360249477096907e+01,1.791122851515553283e+00
8.439315997331634733e+00,1.487376837076171654e+01,1.788577679255492381e+00
-4.349208902133627319e+00,9.841049331516911636e+00,1.795380113115519150e+00
-2.220872630876745912e+00,1.109121520750765910e+01,1.794901314384434343e+00
-9.253635961986440839e-02,1.234138108349840657e+01,1.793948037107068405e+00
2.035799911637018678e+00,1.359154695948915226e+01,1.792528882499385690e+00
4.164136182893900084e+00,1.484171283547990150e+01,1.790656637485673608e+00
6.292472454150781047e+00,1.609187871147064541e+01,1.788348136128579791e+00
8.420808725407662010e+00,1.734204458746139821e+01,1.785624077074719374e+00
1.054914499666454297e+01,1.859221046345214390e+01,1.782508799123220911e+00
-4.367716174057601819e+00,1.230932554821659330e+01,1.793237023991322232e+00
-2.239379902800720412e+00,1.355949142420733899e+01,1.792528895282402113e+00
-1.110436315438372984e-01,1.480965730019808824e+01,1.791355837796398509e+00
2.017292639713044178e+00,1.605982317618883570e+01,1.789728515850627977e+00
4.145628910969925585e+00,1.730998905217958495e+01,1.787661699320806097e+00
6.273965182226806547e+00,1.856015492817033063e+01,1.785174103185038996e+00
8.402301453483687510e+00,1.981032080416107632e+01,1.782288184113125062e+00
1.053063772474056847e+01,2.106048668015182912e+01,1.779029896450627479e+00
1.265897399599745299e+01,2.231065255614257481e+01,1.775428410416575176e+00
-6.514559717238455505e+00,1.352743588892552573e+01,1.791122864266129433e+00
-4.386223445981574542e+00,1.477760176491627497e+01,1.790656668756038794e+00
-2.257887174724691359e+00,1.602776764090702244e+01,1.789728545911845270e+00
-1.295509034678102023e-01,1.727793351689777168e+01,1.788347018705123359e+00
1.998785367789071232e+00,1.852809939288851737e+01,1.786524759736407786e+00
4.127121639045952861e+00,1.977826526887926306e+01,1.784278453330725656e+00
6.255457910302832936e+00,2.102843114487001230e+01,1.781628613736734534e+00
8.383794181559714787e+00,2.227859702086075799e+01,1.778599361530078360e+00
1.051213045281659930e+01,2.352876289685151079e+01,1.775218160805491552e+00
1.264046672407348026e+01,2.477892877284226003e+01,1.771515520195714899e+00
1.476880299533036123e+01,2.602909464883300572e+01,1.767524661173120126e+00
-6.533066989162428229e+00,1.599571210562520385e+01,1.788348183247677525e+00
-4.404730717905545490e+00,1.724587798161595842e+01,1.787661773035944091e+00
-2.276394446648664527e+00,1.849604385760670411e+01,1.786524821801847240e+00
-1.480581753917830645e-01,1.974620973359744980e+01,1.784947882024688237e+00
1.980278095865098287e+00,2.099637560958819904e+01,1.782945570502113997e+00
4.108614367121979249e+00,2.224654148557894473e+01,1.780536408671194337e+00
6.236950638378860212e+00,2.349670736156969397e+01,1.777742620075487112e+00
8.365286909635745616e+00,2.474687323756043966e+01,1.774589887320537462e+00
1.049362318089262658e+01,2.599703911355119246e+01,1.771107071329677929e+00
1.262195945214950754e+01,2.724720498954193815e+01,1.767325896148343789e+00
1.475029572340638850e+01,2.849737086553268739e+01,1.763280602943294140e+00
1.687863199466326947e+01,2.974753674152343308e+01,1.759007577198428374e+00
-8.679910532343283691e+00,1.721382244633414516e+01,1.785624121823790933e+00
-6.551574261086399176e+00,1.846398832232489085e+01,1.785174222578490122e+00
-4.423237989829518213e+00,1.971415419831563653e+01,1.784278604404132773e+00
-2.294901718572637250e+00,2.096432007430638578e+01,1.782945686943826491e+00
-1.665654473157559545e-01,2.221448595029713147e+01,1.781187992657417229e+00
1.961770823941125341e+00,2.346465182628787716e+01,1.779022009698537632e+00
4.090107095198006526e+00,2.471481770227862640e+01,1.776468011014706416e+00
6.218443366454891041e+00,2.596498357826937564e+01,1.773549831763869822e+00
8.346779637711772892e+00,2.721514945426012133e+01,1.770294607624623540e+00
1.047511590896865386e+01,2.846531533025087413e+01,1.766732477030898307e+00
1.260345218022553482e+01,2.971548120624161982e+01,1.762896250779794949e+00
1.473178845148241578e+01,3.096564708223236551e+01,1.758821052838609900e+00
1.686012472273929674e+01,3.221581295822310409e+01,1.754543936509452617e+00
1.898846099399617771e+01,3.346597883421385689e+01,1.750103480393325084e+00
-8.698417804267254638e+00,1.968209866303382327e+01,1.782288330050141534e+00
-6.570081533010372787e+00,2.093226453902457251e+01,1.781628865385438409e+00
-4.441745261753491825e+00,2.218243041501531820e+01,1.780536689166854591e+00
-2.313408990496609974e+00,2.343259629100606389e+01,1.779022212648404322e+00
-1.850727192397288168e-01,2.468276216699681314e+01,1.777099860088621197e+00
1.943263552017152396e+00,2.593292804298756238e+01,1.774787909976716760e+00
4.071599823274037355e+00,2.718309391897830452e+01,1.772108293534796708e+00
6.199936094530918318e+00,2.843325979496905731e+01,1.769086352831072739e+00
8.328272365787800169e+00,2.968342567095980300e+01,1.765750561308344846e+00
1.045660863704468113e+01,3.093359154695055224e+01,1.762132209968393592e+00
1.258494490830156209e+01,3.218375742294129083e+01,1.758265062851153360e+00
1.471328117955844306e+01,3.343392329893204362e+01,1.754184985802983210e+00
1.684161745081532402e+01,3.468408917492279642e+01,1.749929552836805291e+00
1.896995372207220498e+01,3.593425505091353500e+01,1.745537634644726221e+00
2.109828999332908595e+01,3.718442092690428780e+01,1.741048974027966434e+00
-1.084526134744810832e+01,2.090020900374275570e+01,1.779030017508468786e+00
-8.716925076191227362e+00,2.215037487973350494e+01,1.778599697713902028e+00
-6.588588804934345511e+00,2.340054075572425418e+01,1.777743092419613813e+00
-4.460252533677464548e+00,2.465070663171499987e+01,1.776468494554311217e+00
-2.331916262420583141e+00,2.590087250770574911e+01,1.774788243598212967e+00
-2.035799911637017345e-01,2.715103838369649480e+01,1.772718589351146123e+00
1.924756280093183225e+00,2.840120425968724405e+01,1.770279512070750627e+00
4.053092551350064632e+00,2.965137013567799329e+01,1.767494501066522838e+00
6.181428822606945594e+00,3.090153601166873543e+01,1.764390294319119645e+00
8.309765093863827445e+00,3.215170188765948467e+01,1.760996582147816403e+00
1.043810136512070841e+01,3.340186776365023036e+01,1.757345678366915687e+00
1.256643763637758937e+01,3.465203363964098315e+01,1.753472162749329710e+00
1.469477390763447033e+01,3.590219951563172174e+01,1.749412498948043959e+00
1.682311017889135130e+01,3.715236539162247453e+01,1.745204632309830917e+00
1.895144645014823226e+01,3.840253126761322022e+01,1.740887572247059811e+00
2.107978272140511322e+01,3.965269714360397302e+01,1.736500964010031289e+00
2.320811899266199418e+01,4.090286301959472581e+01,1.732084654821898662e+00
-1.086376861937208460e+01,2.336848522044243737e+01,1.775218523941738624e+00
-8.735432348115203638e+00,2.461865109643318661e+01,1.774590544334987419e+00
-6.607096076858321787e+00,2.586881697242393585e+01,1.773550648566082355e+00
-4.478759805601440824e+00,2.711898284841467799e+01,1.772109079980127566e+00
-2.350423534344559418e+00,2.836914872440543078e+01,1.770280034945830527e+00
-2.220872630876745968e-01,2.961931460039617647e+01,1.768081505104730722e+00
