# Rx, Ry, d
0.000000000000000000e+00,0.000000000000000000e+00,1.800000000500000086e+00
-1.439470467989402772e-02,2.468303626687069041e+00,1.799850887176017267e+00
2.116021587944422411e+00,3.714921619963366783e+00,1.799553060833732676e+00
-2.878940935978805543e-02,4.936607253374138082e+00,1.799404347497097767e+00
2.101626883264528622e+00,6.183225246650435381e+00,1.798959007049390602e+00
4.232043175888844821e+00,7.429843239926733567e+00,1.798219433015909807e+00
-2.173600406663998896e+00,6.158292886784909825e+00,1.798959007078306582e+00
-4.318411403968208662e-02,7.404910880061208012e+00,1.798662777093000820e+00
2.087232178584633946e+00,8.651528873337506198e+00,1.798071913105852904e+00
4.217648471208949701e+00,9.898146866613801720e+00,1.797189596831259895e+00
6.348064763833266788e+00,1.114476485989010079e+01,1.796020574876767917e+00
-2.187995111343891796e+00,8.626596513471978867e+00,1.798071913307955239e+00
-5.757881871957611086e-02,9.873214506748276165e+00,1.797630151218942984e+00
2.072837473904739714e+00,1.111983250002457524e+01,1.796896533736010992e+00
4.203253766529057245e+00,1.236645049330087076e+01,1.795875022015595013e+00
6.333670059153372556e+00,1.361306848657716984e+01,1.794571125458184202e+00
8.464086351777689643e+00,1.485968647985346713e+01,1.792991865619703029e+00
-4.332806108648101784e+00,9.848282146882750610e+00,1.797189597234844616e+00
-2.202389816023786029e+00,1.109490014015904791e+01,1.796896534513954480e+00
-7.197352339947013511e-02,1.234151813343534521e+01,1.796311998692244005e+00
2.058442769224847702e+00,1.358813612671164250e+01,1.795439159921650374e+00
4.188859061849163012e+00,1.483475411998794158e+01,1.794282747751674068e+00
6.319275354473479211e+00,1.608137211326423710e+01,1.792849020140719452e+00
8.449691647097795411e+00,1.732799010654053617e+01,1.791145722425883546e+00
1.058010793972211161e+01,1.857460809981683170e+01,1.789182036537837917e+00
-4.347200813327997793e+00,1.231658577356981965e+01,1.795875023856308594e+00
-2.216784520703681594e+00,1.356320376684611517e+01,1.795439162134558675e+00
-8.636822807936417323e-02,1.480982176012241602e+01,1.794715365659138362e+00
2.044048064544951693e+00,1.605643975339871332e+01,1.793707577642064122e+00
4.174464357169267892e+00,1.730305774667501240e+01,1.792421282723860587e+00
6.304880649793583203e+00,1.854967573995130792e+01,1.790863470984980221e+00
8.435296942417899402e+00,1.979629373322760344e+01,1.789042592055931857e+00
1.056571323504221560e+01,2.104291172650390607e+01,1.786968499646812258e+00
