# Rx, Ry, d
0.000000000000000000e+00,0.000000000000000000e+00,1.716666666500000105e+00
-1.676549557025244427e-02,2.468288662048595317e+00,1.716666666500000105e+00
2.112452441851807805e+00,3.716952338143766799e+00,1.716666666500000105e+00
-3.353099114050488855e-02,4.936577324097190633e+00,1.716666666500000105e+00
2.095686946281555940e+00,6.185241000192362115e+00,1.716666666500000105e+00
4.224904883703615610e+00,7.433904676287533597e+00,1.716666666500000105e+00
-2.179514424132817929e+00,6.156202310050614024e+00,1.716666666500000105e+00
-5.029648671075732935e-02,7.404865986145785506e+00,1.716666666500000105e+00
2.078921450711302299e+00,8.653529662240959652e+00,1.716666666500000105e+00
4.208139388133361969e+00,9.902193338336129358e+00,1.716666666500000105e+00
6.337357325555424303e+00,1.115085701443130084e+01,1.716666666500000105e+00
-2.196279919703069794e+00,8.624490972099209785e+00,1.716666666500000105e+00
-6.706198228100977710e-02,9.873154648194381267e+00,1.716666666500000105e+00
2.062155955141049990e+00,1.112181832428955275e+01,1.716666666500000105e+00
4.191373892563111880e+00,1.237048200038472423e+01,1.716666666500000105e+00
6.320591829985171550e+00,1.361914567647989749e+01,1.716666666500000105e+00
8.449809767407231220e+00,1.486780935257506719e+01,1.716666666500000105e+00
-4.342263352695382217e+00,9.844115958052633175e+00,1.716666666500000105e+00
-2.213045415273322103e+00,1.109277963414780288e+01,1.716666666500000105e+00
-8.382747785126221096e-02,1.234144331024297614e+01,1.716666666500000105e+00
2.045390459570799457e+00,1.359010698633814762e+01,1.716666666500000105e+00
4.174608396992859127e+00,1.483877066243331910e+01,1.716666666500000105e+00
6.303826334414918797e+00,1.608743433852848881e+01,1.716666666500000105e+00
8.433044271836978467e+00,1.733609801462366562e+01,1.716666666500000105e+00
1.056226220925903903e+01,1.858476169071883177e+01,1.716666666500000105e+00
-4.359028848265635858e+00,1.231240462010122805e+01,1.716666666500000105e+00
-2.229810910843576188e+00,1.356106829619639775e+01,1.716666666500000105e+00
-1.005929734215146587e-01,1.480973197229157101e+01,1.716666666500000105e+00
2.028624964000545372e+00,1.605839564838674249e+01,1.716666666500000105e+00
4.157842901422604598e+00,1.730705932448191930e+01,1.716666666500000105e+00
6.287060838844665156e+00,1.855572300057708901e+01,1.716666666500000105e+00
8.416278776266723938e+00,1.980438667667225872e+01,1.716666666500000105e+00
1.054549671368878450e+01,2.105305035276742842e+01,1.716666666500000105e+00
1.267471465111084861e+01,2.230171402886260168e+01,1.716666666500000105e+00
-6.505012281257948281e+00,1.353202960605465144e+01,1.716666666500000105e+00
-4.375794343835888611e+00,1.478069328214982292e+01,1.716666666500000105e+00
-2.246576406413826721e+00,1.602935695824499618e+01,1.716666666500000105e+00
-1.173584689917671064e-01,1.727802063434016944e+01,1.716666666500000105e+00
2.011859468430292619e+00,1.852668431043533914e+01,1.716666666500000105e+00
4.141077405852352733e+00,1.977534798653051240e+01,1.716666666500000105e+00
6.270295343274412403e+00,2.102401166262568211e+01,1.716666666500000105e+00
8.399513280696472961e+00,2.227267533872085181e+01,1.716666666500000105e+00
1.052873121811853530e+01,2.352133901481602507e+01,1.716666666500000105e+00
1.265794915554059585e+01,2.477000269091120188e+01,1.716666666500000105e+00
1.478716709296265464e+01,2.601866636700637159e+01,1.716666666500000105e+00
-6.521777776828201034e+00,1.600031826810324276e+01,1.716666666500000105e+00
-4.392559839406139588e+00,1.724898194419841957e+01,1.716666666500000105e+00
-2.263341901984079474e+00,1.849764562029359283e+01,1.716666666500000105e+00
-1.341239645620195542e-01,1.974630929638876253e+01,1.716666666500000105e+00
1.995093972860040310e+00,2.099497297248393224e+01,1.716666666500000105e+00
4.124311910282099980e+00,2.224363664857910550e+01,1.716666666500000105e+00
6.253529847704159650e+00,2.349230032467427876e+01,1.716666666500000105e+00
8.382747785126223761e+00,2.474096400076944846e+01,1.716666666500000105e+00
1.051196572254828254e+01,2.598962767686462172e+01,1.716666666500000105e+00
1.264118365997034310e+01,2.723829135295979498e+01,1.716666666500000105e+00
1.477040159739240366e+01,2.848695502905496468e+01,1.716666666500000105e+00
1.689961953481446244e+01,2.973561870515013439e+01,1.716666666500000105e+00
-8.667761209820513457e+00,1.721994325405667325e+01,1.716666666500000105e+00
-6.538543272398451123e+00,1.846860693015184296e+01,1.716666666500000105e+00
-4.409325334976391453e+00,1.971727060624701267e+01,1.716666666500000105e+00
-2.280107397554331783e+00,2.096593428234218592e+01,1.716666666500000105e+00
-1.508894601322719742e-01,2.221459795843735563e+01,1.716666666500000105e+00
1.978328477289787779e+00,2.346326163453252533e+01,1.716666666500000105e+00
4.107546414711848115e+00,2.471192531062770215e+01,1.716666666500000105e+00
6.236764352133911338e+00,2.596058898672287540e+01,1.716666666500000105e+00
8.365982289555971008e+00,2.720925266281804511e+01,1.716666666500000105e+00
1.049520022697803157e+01,2.845791633891321482e+01,1.716666666500000105e+00
1.262441816440009035e+01,2.970658001500838807e+01,1.716666666500000105e+00
1.475363610182215091e+01,3.095524369110356133e+01,1.716666666500000105e+00
1.688285403924421146e+01,3.220390736719872393e+01,1.716666666500000105e+00
