# Rx, Ry, d
0.000000000000000000e+00,0.000000000000000000e+00,1.705000000500000112e+00
-3.737655393920929353e-02,2.468861207731220642e+00,1.704896782056240623e+00
2.081031693404304495e+00,3.736547608160077250e+00,1.704690536967963910e+00
8.259906311557212177e+01,1.505365597890026663e+02,1.704690536967963910e+00
-7.593174067343931577e-02,4.935811731859875096e+00,1.704587510217865587e+00
2.043521164868801421e+00,6.203510098417051921e+00,1.705278813218898071e+00
4.161352061943138558e+00,7.471375131640889400e+00,1.704765594007922047e+00
-2.232273166283266885e+00,6.138462606905658703e+00,1.705278813226878798e+00
-1.114869274076629307e-01,7.404982340667849883e+00,1.705073333722226581e+00
2.004721961198725477e+00,8.671192673353308678e+00,1.704663140175606939e+00
4.123308841337191666e+00,9.939236339372099494e+00,1.705049760096921885e+00
6.246026489757499967e+00,1.120610137259592953e+01,1.705235476117236582e+00
-2.270117028152074834e+00,8.607466549046941751e+00,1.704663140231412299e+00
-1.493754474752420625e-01,9.873266198129861948e+00,1.705356161335479515e+00
1.968744124733703194e+00,1.114163123135368494e+01,1.704845803191797016e+00
4.087863696942624969e+00,1.240526421376995536e+01,1.705133969873996458e+00
6.209670661760356758e+00,1.367264121312209113e+01,1.704223315030186869e+00
8.329257541898844153e+00,1.493668487914086285e+01,1.704117229850010018e+00
-4.424092428358116003e+00,9.809084732022247621e+00,1.705049760208414478e+00
-2.306294223354230066e+00,1.107342903930390499e+01,1.704845803406741522e+00
-1.843652500685450113e-01,1.234050539739313912e+01,1.705438653187902887e+00
1.932688937999477607e+00,1.360695974701446254e+01,1.703829833226536250e+00
4.051641843541726296e+00,1.487388140456531005e+01,1.704021620478484822e+00
6.173993466558208354e+00,1.613913639544950840e+01,1.704017034856136315e+00
8.294633764709304913e+00,1.740480206993623824e+01,1.703819825526444065e+00
1.041579799511696791e+01,1.866744701848078236e+01,1.703434453897909817e+00
-4.461680307162802173e+00,1.227706794822138114e+01,1.705133970382863851e+00
-2.341682743421806823e+00,1.354364430631062000e+01,1.704163167171775184e+00
-2.225751373411720968e-01,1.480998861359228691e+01,1.704324208702123533e+00
1.897422426399823392e+00,1.607656497168150977e+01,1.703618993082901767e+00
4.017619348877940588e+00,1.734148662923237438e+01,1.703716832376364065e+00
6.138304305227751279e+00,1.860640828678324254e+01,1.703621107257528022e+00
8.258346527167502060e+00,1.987117524379571520e+01,1.703335918328821919e+00
1.038293020099157005e+01,2.113662959341703740e+01,1.702866067497467162e+00
