# Rx, Ry, d
7.228014483236695825e-20,2.891205793294678330e-19,1.705000000500000112e+00
-3.465303492904769911e-02,2.467648926148684918e+00,1.704850887176017293e+00
2.082656421670031843e+00,3.733569907872924976e+00,1.704553060833732481e+00
-7.136269418517109109e-02,4.935395928508722108e+00,1.705404347497097461e+00
2.048446762413917543e+00,6.201052167354942135e+00,1.704959007049390296e+00
4.169288911083453897e+00,7.466318448540801178e+00,1.705219433015909614e+00
-2.225947194181279176e+00,6.140266607343273897e+00,1.704959007078306499e+00
-1.072270539796702504e-01,7.405077546727871329e+00,1.704662777093000514e+00
2.011749069286091984e+00,8.669689127375361792e+00,1.705071913105852710e+00
4.132135876154346299e+00,9.934833400093268096e+00,1.705189596831259591e+00
6.252600033291824566e+00,1.119653429713822845e+01,1.704020574876767391e+00
-2.262734203706568081e+00,8.607147584299537968e+00,1.705071913307955489e+00
-1.442580804408321316e-01,9.873137156479090848e+00,1.704630151218942791e+00
1.979316119036274912e+00,1.113658207045990878e+01,1.704896533736010689e+00
4.099170233834100507e+00,1.240313702678035845e+01,1.703875022015594709e+00
6.219378407907446338e+00,1.366770394922908594e+01,1.703571125458183788e+00
8.341765214775701764e+00,1.492853882087025141e+01,1.703991865619702395e+00
-4.417318703702689753e+00,9.811440912864892283e+00,1.705189597234844534e+00
-2.296943862962714356e+00,1.107462984378157067e+01,1.704896534513954398e+00
-1.774677396969452092e-01,1.234217283397372888e+01,1.705311998692243813e+00
1.942785092575109784e+00,1.360541838921743185e+01,1.704439159921650182e+00
4.065871258180501435e+00,1.487010732013409608e+01,1.704282747751673766e+00
6.187002081984648960e+00,1.613280821717902924e+01,1.703849020140719261e+00
8.308665597859222984e+00,1.739743176395480972e+01,1.704145722425883136e+00
1.042964172112497501e+01,1.865937667793560095e+01,1.703182036537837396e+00
-4.452117679356276447e+00,1.227936654801989391e+01,1.703875023856308291e+00
-2.332653522218811393e+00,1.354471017947494715e+01,1.704439162134558705e+00
-2.088560317480063766e-01,1.480907774318656855e+01,1.703715365659138170e+00
1.910209407915211655e+00,1.607442137464161291e+01,1.703707577642063820e+00
4.031372923789799501e+00,1.733742291294943882e+01,1.704421282723860287e+00
6.155235798401498926e+00,1.860103449359693073e+01,1.703863470984979811e+00
8.275634571398072126e+00,1.986349137370600815e+01,1.703042592055931337e+00
1.039869680474687108e+01,2.112669227075097922e+01,1.702968499646811962e+00
1.252452698728813374e+01,2.238702714239215297e+01,1.701652386883950152e+00
-6.605636795211484724e+00,1.348479064486705958e+01,1.703571127667695917e+00
-4.483839304740699028e+00,1.474849154191201528e+01,1.704282753172244425e+00
-2.364863181474928577e+00,1.601310312255948176e+01,1.703707582856528679e+00
-2.436103492028695028e-01,1.727717004500823705e+01,1.703848769445068356e+00
1.876699107396205379e+00,1.854111495898903783e+01,1.703711016860909311e+00
4.000106640206664288e+00,1.980427119783525214e+01,1.703300549339805015e+00
6.122270156081232706e+00,2.106933812028397313e+01,1.702625070515565220e+00
8.247222347090405137e+00,2.233006294958551052e+01,1.702693712762536338e+00
1.037104056350338688e+01,2.359332923077138489e+01,1.701516977149359233e+00
1.249457010478176322e+01,2.485338739340623349e+01,1.702106664423868709e+00
1.461956695398966843e+01,2.611301094018199720e+01,1.701475797511694532e+00
-6.639257138070121300e+00,1.595207354561196134e+01,1.703849028322296233e+00
-4.519914989400601435e+00,1.721753918553493534e+01,1.704421295529912284e+00
-2.396784165596459459e+00,1.848057341591323066e+01,1.703711027652183851e+00
-2.743766327860194809e-01,1.974472965475942843e+01,1.702722142811061490e+00
1.845888165614325116e+00,2.101050790207357011e+01,1.703460091107994900e+00
3.969429673020976157e+00,2.227307482452232534e+01,1.702931818753827153e+00
6.093158573036465242e+00,2.353427572156726910e+01,1.703145722312082055e+00
8.215834055039335837e+00,2.479718794347762767e+01,1.702111593375626342e+00
1.034151829685609236e+01,2.605815678971502436e+01,1.701840554063686950e+00
1.246674719687157129e+01,2.731973567829204441e+01,1.701344983790456844e+00
1.459086605454743335e+01,2.857941584939483093e+01,1.700638437817580284e+00
1.672020499690255591e+01,2.983585200356174383e+01,1.699735558160200499e+00
-8.791499544919014753e+00,1.715861965092705432e+01,1.704145730211598320e+00
-6.671190088319943534e+00,1.842223123157454268e+01,1.703863491764752824e+00
-4.550347939650404072e+00,1.968509879528615159e+01,1.703300575650968485e+00
-2.429672457647535477e+00,2.095007640133743010e+01,1.703460111408105382e+00
-3.059762497024847150e-01,2.221339930685029174e+01,1.703346769005772643e+00
1.816776582569572085e+00,2.347486815308767305e+01,1.702966728078314951e+00
3.938484756642884221e+00,2.474005708400433790e+01,1.702327637146278549e+00
6.065591648190455487e+00,2.600242464771595863e+01,1.702438563111553060e+00
8.188499181000901572e+00,2.726395887809425744e+01,1.702309931379615060e+00
1.031257338047799443e+01,2.852380571586370550e+01,1.700953457027965854e+00
1.243892428896141666e+01,2.978277456210109975e+01,1.701382067502564377e+00
1.456681985564357973e+01,3.104602011734478140e+01,1.699609817383344712e+00
1.669470345619741991e+01,3.230324494664630208e+01,1.699651795815311006e+00
1.882300970648210026e+01,3.356031507540944858e+01,1.699524027252909741e+00
-8.822343178771355099e+00,1.962497990194114195e+01,1.703042617510996948e+00
