# Rx, Ry, d
-3.614007241618347913e-20,1.807003620809174137e-19,1.705000000500000112e+00
-3.625675984003440960e-02,2.467613039719226631e+00,1.704607549468250438e+00
2.083858110247155171e+00,3.732103129886901627e+00,1.704825421176556555e+00
-7.231854084991247433e-02,4.934421058268625870e+00,1.705435738111786170e+00
2.045869299599539559e+00,6.200004844740715448e+00,1.705272217162158155e+00
4.166244532657810140e+00,7.467121323283252288e+00,1.705351350060050342e+00
-2.228039850145725698e+00,6.137027661784962618e+00,1.705272218016794739e+00
-1.089696382572677563e-01,7.402294460958947830e+00,1.704501096019495288e+00
2.010145231829932655e+00,8.668894593466246690e+00,1.704969850936893794e+00
4.131715443718382730e+00,9.935039384172307919e+00,1.703700296880420018e+00
6.253235014343961673e+00,1.119768577803556120e+01,1.703724687184063002e+00
-2.263524280886402007e+00,8.606279056007346995e+00,1.704969856895200309e+00
-1.448647526004720465e-01,9.871891154642950639e+00,1.703830855507330710e+00
1.977299155592389113e+00,1.113667429985215129e+01,1.703950718092058336e+00
4.097347038381481177e+00,1.240079238155189323e+01,1.704356423956021827e+00
6.218033275673735538e+00,1.366595950135731208e+01,1.703085094540569999e+00
8.339375816661544150e+00,1.492913260422688104e+01,1.703183353025057967e+00
-4.417546231445094840e+00,9.808186300786562839e+00,1.703700308748904879e+00
-2.297642686223310360e+00,1.107490844176179934e+01,1.703950740950412657e+00
-1.782614701008936875e-01,1.234018122399992912e+01,1.704462482244881061e+00
1.941375729085674573e+00,1.360337665596885337e+01,1.704257137175863468e+00
4.063128953676025112e+00,1.486958245090888120e+01,1.703366653617175208e+00
6.185142541237450331e+00,1.613336121621114216e+01,1.702832770421153219e+00
8.307595124564910449e+00,1.739509094340772322e+01,1.701706295317405138e+00
1.042874866978670134e+01,1.865785934573890259e+01,1.701212893005092042e+00
-4.452869978583262167e+00,1.227762669077498003e+01,1.704356477883393950e+00
-2.332305749758946778e+00,1.354287116084959841e+01,1.704257201925932108e+00
-2.114572257069831096e-01,1.480831060975438440e+01,1.703443030264361058e+00
1.908484994649403355e+00,1.607244503748934150e+01,1.702940620603091704e+00
4.030476253111455520e+00,1.733626247792621200e+01,1.702786655602456678e+00
6.153162490403697227e+00,1.859931955539198967e+01,1.702027206099218093e+00
8.277336761567649859e+00,1.986345398312695920e+01,1.700716931056472703e+00
1.040136669516430423e+01,2.112485037699021362e+01,1.700918128966851128e+00
1.252557964146285485e+01,2.238431974121573020e+01,1.699699658168241312e+00
-6.606708916440065416e+00,1.348194899906364874e+01,1.703085159028739026e+00
-4.487155050586836502e+00,1.474704475166403306e+01,1.703366811692534455e+00
-2.365174155095854935e+00,1.601102287570340721e+01,1.702940772412810277e+00
-2.447379178036087344e-01,1.727567963253774153e+01,1.702828333210882228e+00
1.877159644354030377e+00,1.853976940207398272e+01,1.702060989008789882e+00
3.999057206511677176e+00,1.980335917161021086e+01,1.701679889056514128e+00
6.121654127406428891e+00,2.106546090727472631e+01,1.700735119119876515e+00
8.247178077938945862e+00,2.232973368951284598e+01,1.701284827650568765e+00
1.037145801153561031e+01,2.359039642941133863e+01,1.700394212040103881e+00
1.249763666260649764e+01,2.485020511003430599e+01,1.699134383638350565e+00
1.462377663854278609e+01,2.611035748696172121e+01,1.698581132446541631e+00
-6.639932984209672817e+00,1.595077336364828824e+01,1.702833008013394211e+00
-4.518535422052017303e+00,1.721519646651784896e+01,1.702787027020391086e+00
-2.398154205929602600e+00,1.847996924875596747e+01,1.702061301334130583e+00
-2.763459601694383538e-01,1.974439235162553530e+01,1.701682046696990414e+00
1.846956302526587157e+00,2.100824846719699579e+01,1.701685345327344168e+00
3.968626193783605149e+00,2.227119988223007496e+01,1.701116513589040480e+00
6.093816810982779941e+00,2.353369595546188364e+01,1.701029306964469301e+00
8.218462769983224447e+00,2.479593604562955989e+01,1.700484976998123621e+00
1.034479772474969117e+01,2.605636075165632448e+01,1.698551197614109887e+00
1.247116537158662197e+01,2.731591943227931552e+01,1.699300880621678722e+00
1.459857767662228412e+01,2.857401080497274393e+01,1.697810902262437693e+00
1.672697801552966368e+01,2.983215880199321646e+01,1.697160764283267342e+00
-8.791928225762054794e+00,1.715634567193696469e+01,1.701706520275797052e+00
-6.670963676306290502e+00,1.842080744994111186e+01,1.702027805999291266e+00
-4.550881498289554017e+00,1.968417553164086797e+01,1.701680647366426546e+00
-2.429867910728123359e+00,2.094886498054564683e+01,1.701685928916611523e+00
-3.068826353302061549e-01,2.221299342521648512e+01,1.701074559350451487e+00
1.816986614663918198e+00,2.347644484024955958e+01,1.700886927443061580e+00
3.940766548260575153e+00,2.473889625528262926e+01,1.700172189405199319e+00
6.065129815190561935e+00,2.599992662374210184e+01,1.699987400854192643e+00
8.191853124460196867e+00,2.725960132976887351e+01,1.699396509437295810e+00
1.031834876282918856e+01,2.852290242417051402e+01,1.699469226730288218e+00
1.244492773453152523e+01,2.978132713019727973e+01,1.698279800265428241e+00
1.457191738983638096e+01,3.103859713568567713e+01,1.696905708383448896e+00
1.670373877531736184e+01,3.229632846603945495e+01,1.697426302019749755e+00
1.883369413539455905e+01,3.355359248846372111e+01,1.695921418498692601e+00
-8.823302614163095470e+00,1.962605240796061068e+01,1.700717661916369972e+00
-6.701638705970215604e+00,2.089030286109936085e+01,1.700736378430878881e+00
-4.580613152280514022e+00,2.215292692586324463e+01,1.701117915477730724e+00
-2.458266231385752398e+00,2.341725034936425232e+01,1.700887939964548012e+00
-3.345473020230608774e-01,2.468100678556713845e+01,1.700081792541168646e+00
1.788799618871703911e+00,2.594378555086942129e+01,1.699743860470482426e+00
3.914506582106108912e+00,2.720609861139934083e+01,1.699926788534274813e+00
6.038792498766913930e+00,2.846612897985881929e+01,1.698690542579258222e+00
8.165654162539695449e+00,2.972814139912586029e+01,1.698101343045497869e+00
1.029291016387977287e+01,3.098789345542181195e+01,1.698230488231413204e+00
1.242088347314940755e+01,3.224684647361209500e+01,1.697153089091285372e+00
1.455051148295740227e+01,3.350381145793065940e+01,1.696946738994366655e+00
1.668043853087108985e+01,3.475964845071717235e+01,1.695690143068768529e+00
1.881270489518225375e+01,3.601612978107095842e+01,1.695461732485805451e+00
2.094274358859277996e+01,3.727144006485115568e+01,1.695338289297907641e+00
-1.097362082607773992e+01,2.083134202417883429e+01,1.700918732927568344e+00
-8.853595272388021797e+00,2.209586480641696582e+01,1.701286504028242108e+00
-6.730370359961187710e+00,2.336026558018714994e+01,1.701031659910548832e+00
-4.608411793569575643e+00,2.462283900368815281e+01,1.700174594447159349e+00
-2.486808889610667261e+00,2.588695110232375285e+01,1.699745516469198803e+00
-3.620126099787865925e-01,2.714818681258448763e+01,1.699783910796178077e+00
1.762411661185159462e+00,2.841228694509180741e+01,1.699337831540892019e+00
3.887701957752903947e+00,2.967357767652235978e+01,1.699463040787652757e+00
6.013969925221264390e+00,3.093379704074787284e+01,1.698222008622602530e+00
8.141225926561340032e+00,3.219272772983876507e+01,1.697682793075676599e+00
1.026869923583097233e+01,3.345221344009950570e+01,1.696917820766558949e+00
1.239961592077357899e+01,3.471013376621934299e+01,1.697002590889843177e+00
1.452860995598536853e+01,3.596775345107630528e+01,1.696014326592913735e+00
1.665938828642482150e+01,3.722320208935963848e+01,1.695030598767307772e+00
1.879083168037373142e+01,3.847947807791216945e+01,1.695127947772314903e+00
2.092358009549245779e+01,3.973444904529489463e+01,1.694380528629068960e+00
2.305810682277470747e+01,4.098784864547255324e+01,1.693858804764116543e+00
-1.100195215943725202e+01,2.330262012740753264e+01,1.700396015461752341e+00
-8.881814960250681068e+00,2.456598222604311843e+01,1.700488237396300617e+00
-6.759201693320702198e+00,2.582876697440952896e+01,1.699991449027207224e+00
-4.635633084589444231e+00,2.709262907304513490e+01,1.699930679300041048e+00
-2.512658172162611780e+00,2.835480815897885165e+01,1.699340412411290524e+00
-3.879005676653179968e-01,2.961826555707606801e+01,1.699263966523103520e+00
1.736062378633211667e+00,3.087973331814437117e+01,1.697752711361814493e+00
3.863657696370772943e+00,3.213877565273211445e+01,1.697865139239635113e+00
5.990986668073115418e+00,3.340071072172997901e+01,1.696665806775816465e+00
8.118453994278587160e+00,3.465914141082088662e+01,1.697224167006442741e+00
1.024704332895200665e+01,3.591711675811055926e+01,1.695613313615415452e+00
1.237726503506443088e+01,3.717661881440650262e+01,1.695908660654753985e+00
1.450803139937558761e+01,3.843218946115777612e+01,1.695186582319386126e+00
1.663929776368674496e+01,3.968702805710148596e+01,1.694523038077627275e+00
1.877142417033755706e+01,4.094240970808672131e+01,1.693992208719805603e+00
2.090379021401727400e+01,4.219660834637005564e+01,1.693665168669083565e+00
2.303844931273852481e+01,4.344984726294520527e+01,1.693608619204646004e+00
2.517317539875789478e+01,4.470220220492412722e+01,1.692883706091168561e+00
-1.315191470891918435e+01,2.451175781983709712e+01,1.699135745939844400e+00
-1.103012280919423915e+01,2.577416457667143845e+01,1.698555064147601046e+00
-8.909180588837854131e+00,2.703635562873342835e+01,1.699402232247092970e+00
-6.786650655241206920e+00,2.829986206493633816e+01,1.698697085268467966e+00
-4.661848392545174136e+00,2.956165279636688936e+01,1.699469042669627727e+00
-2.537135446246630011e+00,3.082497621986789227e+01,1.697756575011451829e+00
-4.130058332814167676e-01,3.208587859679527554e+01,1.697606503832287617e+00
1.713101450584424867e+00,3.334610832399187785e+01,1.698073147752992007e+00
3.839741426520722367e+00,3.460704937605387954e+01,1.697217330723435502e+00
5.967597107229363651e+00,3.586676275721524121e+01,1.697105270902442342e+00
8.096487083165660792e+00,3.712581545477409151e+01,1.695807370897010502e+00
1.022510312684537404e+01,3.838294710575931390e+01,1.696396931931382968e+00
1.235686949115653555e+01,3.964071711124770303e+01,1.694948815937425524e+00
1.448878019303500331e+01,4.089711510826816721e+01,1.694538080528123380e+00
1.662007326635247040e+01,4.215150872538171001e+01,1.694238612317556347e+00
1.875353898940073805e+01,4.340607937213297163e+01,1.694121784074133386e+00
2.088668772515092087e+01,4.465890162204144787e+01,1.694255160738630472e+00
2.302225750747470201e+01,4.591258391428956287e+01,1.692701278413395682e+00
2.515671724745882898e+01,4.716552218960183041e+01,1.692516519051294965e+00
2.729075433771215842e+01,4.841502905536940915e+01,1.692750101768579762e+00
-1.317924166237176564e+01,2.698206423522931274e+01,1.699304708283158716e+00
-1.105585008327825847e+01,2.824509898359571025e+01,1.699476340084036918e+00
-8.934491196255203604e+00,2.950676770655834957e+01,1.698110687050215839e+00
-6.811089254190622277e+00,3.077012980519394247e+01,1.698232072249262536e+00
-4.686286991494597487e+00,3.203050985302197518e+01,1.697874039337793350e+00
-2.560763040962079184e+00,3.329350592625377914e+01,1.698078737627167323e+00
-4.346290480899426267e-01,3.455445734128685586e+01,1.696896146954317564e+00
1.690362210372128304e+00,3.581359935524319127e+01,1.697383156827982020e+00
3.819356245583914955e+00,3.707437374063852076e+01,1.695602517057140490e+00
5.948278913590667294e+00,3.833330442972943075e+01,1.695621679481868815e+00
8.076601902228853547e+00,3.959052977701907139e+01,1.695011552471588745e+00
1.020591292473874923e+01,4.084735640683448565e+01,1.695345191493404791e+00
1.233823431021973782e+01,4.210292107052163146e+01,1.695196450253003917e+00
1.446951702056612099e+01,4.335979673844271787e+01,1.694138617649919354e+00
1.660322676055025326e+01,4.461548939366193167e+01,1.694243066053872759e+00
1.873519248359854217e+01,4.586787264780436857e+01,1.693077936194463895e+00
2.087001824898645808e+01,4.712176626491788767e+01,1.693206883266650919e+00
2.300513268950896517e+01,4.837408253176221962e+01,1.693187907702310424e+00
2.513944809192581431e+01,4.962614879860655037e+01,1.692572292465300832e+00
2.727397919911500068e+01,5.087853205274899437e+01,1.692403666723890199e+00
2.941089866080732307e+01,5.212829928148764935e+01,1.691717213377837536e+00
-1.532540517374801148e+01,2.819050855198591421e+01,1.697813614232443369e+00
-1.320323528249100065e+01,2.945229330035232351e+01,1.698287603919351518e+00
-1.108041069069560258e+01,3.071582206565458861e+01,1.698242402692197173e+00
