# Rx, Ry, d
0.000000000000000000e+00,0.000000000000000000e+00,1.705000000500000112e+00
-3.708951645320015394e-02,2.469186119510247579e+00,1.704909372697649417e+00
2.078389572212468561e+00,3.735822292458759630e+00,1.704728264951986816e+00
8.829924001216254226e+01,1.604119025895734296e+02,1.704728264951986816e+00
-7.695574191272355757e-02,4.936562837943751170e+00,1.704637784937209632e+00
2.041056038823424235e+00,6.205187044763962767e+00,1.705366640376149379e+00
4.160088545501689161e+00,7.471489884379149515e+00,1.704915716555235550e+00
-2.235110457114728444e+00,6.137746759101685434e+00,1.705366640381211552e+00
-1.135332922376865311e-01,7.405992974389827843e+00,1.705186122979783780e+00
2.002600496966360222e+00,8.673673805537085002e+00,1.704825678439931602e+00
4.122010995176736081e+00,9.938143311818933512e+00,1.705286484972703853e+00
6.242421493387079856e+00,1.120710085197249839e+01,1.704570304046294060e+00
-2.272033306901276806e+00,8.606310870143978775e+00,1.704825678475332396e+00
-1.527001589601046372e-01,9.872581017688743188e+00,1.704555859169754939e+00
1.966010980513126283e+00,1.114057124991275849e+01,1.705107142460180247e+00
4.084022761249269884e+00,1.240679673925874305e+01,1.705480997511498176e+00
6.202522575857116749e+00,1.367417692914311544e+01,1.703679472986561416e+00
8.323266407400801370e+00,1.494097976875828770e+01,1.703705188889411026e+00
-4.430321996699486675e+00,9.808084107699402310e+00,1.705286485043439271e+00
-2.309488848758302293e+00,1.107446429758378592e+01,1.705107142596556047e+00
-1.922777092850391778e-01,1.234234448746814117e+01,1.704749046566129467e+00
1.928754797393216647e+00,1.360931399375000517e+01,1.705213372567488506e+00
4.048055253263963316e+00,1.487437281642933762e+01,1.703501878224282562e+00
6.167421093275570421e+00,1.614100898937783768e+01,1.703616896171089801e+00
8.289575608421790420e+00,1.740685648719176370e+01,1.703561324761268425e+00
1.040957542302964356e+01,1.867112663473650613e+01,1.704338616519512462e+00
-4.464301470813068384e+00,1.227379415946624874e+01,1.705480997834407875e+00
-2.344012981070620061e+00,1.354287370808773794e+01,1.705213372955808326e+00
-2.281559008728936966e-01,1.480876586410038875e+01,1.703768310761358817e+00
1.890599896799119550e+00,1.607825609632439523e+01,1.704147276376747344e+00
4.010909112483719063e+00,1.734268094440750474e+01,1.704352312871685315e+00
6.131164910155677994e+00,1.860890643375350351e+01,1.704386033119118515e+00
8.251819425301903266e+00,1.987397722256113397e+01,1.704251609379012988e+00
1.037472992351226431e+01,2.113973540397756778e+01,1.702952760650961794e+00
1.249729512226100780e+01,2.240213952611852122e+01,1.703493737849339551e+00
-6.619480118271629188e+00,1.347779944782922712e+01,1.703679473374519304e+00
-4.502423679336751583e+00,1.474525698798277951e+01,1.703501879176246625e+00
-2.382834548331468127e+00,1.601048247732878238e+01,1.704147277292882956e+00
-2.631353749864893676e-01,1.727811865027729255e+01,1.703616839422422258e+00
1.859230465025162315e+00,1.854408815655914466e+01,1.703912317401205634e+00
3.976352288100912791e+00,1.980856962896926987e+01,1.704036036222856820e+00
6.097896760907496549e+00,2.107578315218698606e+01,1.702990884764286506e+00
8.220827985060035203e+00,2.234204133360343292e+01,1.702780304258154187e+00
1.034141711606533498e+01,2.360644545574437814e+01,1.703408274560765046e+00
1.246483637408958067e+01,2.486772756941739360e+01,1.701879298273749619e+00
1.458940157283832484e+01,2.613328639209674975e+01,1.702198382786987318e+00
-6.657679677064520796e+00,1.594508684986522518e+01,1.703616897609389058e+00
-4.538102512187492721e+00,1.721333306515338890e+01,1.704352315123634609e+00
-2.418814022445054501e+00,1.848107928044153070e+01,1.703912319299810241e+00
-2.982368575680175438e-01,1.974495071051203610e+01,1.704298369598612917e+00
1.823051632174411241e+00,2.101336359246686669e+01,1.703512501259295320e+00
3.942750805519386947e+00,2.227799976541538385e+01,1.702557317177386897e+00
6.065539295261832997e+00,2.354381457115885823e+01,1.703435977509118571e+00
8.185315818875967153e+00,2.480767403510104785e+01,1.703152187046705235e+00
1.031058037636182689e+01,2.607186683237661029e+01,1.701710180418144702e+00
1.243401160051434751e+01,2.733641368892766010e+01,1.702114705174436748e+00
1.455778812412848744e+01,2.859887443539561858e+01,1.701371002836099322e+00
1.668234135674896379e+01,2.986156723267117741e+01,1.701484787979544278e+00
-8.811402982721793009e+00,1.714830346309361531e+01,1.703561326131629805e+00
-6.693480518383164934e+00,1.841568365297799303e+01,1.704386036777296498e+00
-4.571492669903604700e+00,1.968048649259316463e+01,1.704036040856674816e+00
-2.453326188629076920e+00,2.094713463166997158e+01,1.703512504836631081e+00
-3.323263740212381578e-01,2.221380349668893928e+01,1.702817172849957705e+00
1.787450149592882731e+00,2.348230569504125143e+01,1.702952359732831544e+00
3.907949964200740922e+00,2.474462050078472330e+01,1.702920941771824070e+00
6.031348496282817884e+00,2.601055731499612378e+01,1.702726345199774949e+00
8.154901728903270808e+00,2.727482746254085555e+01,1.702372532489422552e+00
1.028033295305579209e+01,2.853748756774595208e+01,1.701863986503068027e+00
1.240239815180454563e+01,2.980109104862401637e+01,1.701205692565649796e+00
1.452841869235453487e+01,3.106370649563036679e+01,1.701403118537462511e+00
1.665470397578258144e+01,3.232260185795744434e+01,1.701462192971225029e+00
1.878150122533888933e+01,3.358544935577136670e+01,1.700389281446358369e+00
-8.846337798636662697e+00,1.961806693287307368e+01,1.704251613866122783e+00
-6.726293325830083880e+00,2.088565844762283064e+01,1.702990892507946219e+00
-4.607671502754308257e+00,2.214976192850089731e+01,1.702557325820330592e+00
-2.486805662742681111e+00,2.341644275964815236e+01,1.702952365998137152e+00
-3.655291391285406810e-01,2.468256696646838577e+01,1.703178038259448135e+00
1.754726658543463991e+00,2.594839373834014040e+01,1.703236932744324195e+00
3.876547840356333818e+00,2.721348525308993871e+01,1.702132194143006982e+00
5.999889748111378651e+00,2.847854407576927471e+01,1.701867509097672482e+00
8.124865630462659638e+00,2.974165952277560976e+01,1.702447091431293913e+00
1.024876416254471856e+01,3.100588501212159898e+01,1.700875665266442072e+00
1.237324004489599893e+01,3.226737845066002563e+01,1.701158446105821342e+00
1.450084669552906291e+01,3.352862787226261077e+01,1.701301119955011210e+00
1.662632257788031964e+01,3.478945464413435928e+01,1.700309820576205944e+00
1.875411982743664296e+01,3.604826069006394818e+01,1.700191104969676070e+00
