# Rx, Ry, d
0.000000000000000000e+00,0.000000000000000000e+00,1.705000000500000112e+00
-3.566976654391568191e-02,2.468788662048604365e+00,1.704797757067766595e+00
2.084057360256688529e+00,3.733301587947639888e+00,1.705394006645171823e+00
-7.057318705265581971e-02,4.936871982295914840e+00,1.705192498860522932e+00
2.049448597946697870e+00,6.202073903961019319e+00,1.704589445766462541e+00
4.169753075016489063e+00,7.466875504994637147e+00,1.704589245304014566e+00
-2.224742409496593520e+00,6.140119406281947079e+00,1.704589445850471785e+00
-1.045435948594732739e-01,7.404327311011197565e+00,1.705188629051622051e+00
2.013284814466889561e+00,8.669673570243574545e+00,1.705389928124415588e+00
4.135705316940486931e+00,9.933342799838202453e+00,1.705199182941863567e+00
6.255792486080739678e+00,1.119717869609950434e+01,1.703625088710580826e+00
-2.259784184508469185e+00,8.609296422833692120e+00,1.705389928711257275e+00
-1.405570577078660288e-01,9.875264690534004686e+00,1.704793442737462916e+00
1.978798060624827215e+00,1.113790122805819749e+01,1.704804168991046920e+00
4.102395592736152174e+00,1.240194246612075801e+01,1.704429367522129590e+00
6.223527420075156691e+00,1.366602237931791031e+01,1.703679112377403326e+00
8.343193542641808236e+00,1.492878690837418354e+01,1.703566202095283977e+00
-4.415219752987621149e+00,9.812460513486396252e+00,1.705199184113104893e+00
-2.295037284385748055e+00,1.107753006371247295e+01,1.704804171248301747e+00
-1.744381491172046772e-01,1.234306531871090407e+01,1.704017062082184841e+00
1.946238336420518911e+00,1.360585655677345507e+01,1.703843667658647698e+00
4.068713860063924770e+00,1.486915377790016635e+01,1.704292640782375301e+00
6.190123999566432111e+00,1.613352834929607127e+01,1.704375399091659915e+00
8.313266189876500789e+00,1.739565890375612511e+01,1.703106023480873032e+00
1.043473733361298095e+01,1.865766306984129486e+01,1.702501132835021913e+00
-4.449017511063662944e+00,1.228148282949976355e+01,1.704429372859668446e+00
-2.328463033993842135e+00,1.354615205909440867e+01,1.703843674073685088e+00
-2.081972320586598924e-01,1.481023197229157518e+01,1.703872346382896419e+00
1.915011945549535355e+00,1.607303517648239577e+01,1.703522605204769613e+00
4.036487469192940658e+00,1.733818645688460336e+01,1.703637796506236368e+00
6.158974958964631874e+00,1.859966231080629129e+01,1.702730640941033657e+00
8.281145461438226718e+00,1.986277651923109744e+01,1.703316453807242725e+00
1.040578166868413312e+01,2.112426273612383909e+01,1.701579675233044542e+00
1.253101755529865535e+01,2.238472224401028043e+01,1.701540378551244403e+00
-6.603064725039677008e+00,1.348630760375498028e+01,1.703679118779082513e+00
-4.481121893466695205e+00,1.474890546614458309e+01,1.704292656484671431e+00
-2.359490066127717611e+00,1.601501807141219658e+01,1.703522620304493751e+00
-2.392689223912516649e-01,1.727768730100680727e+01,1.704374777908100436e+00
1.882484913415666483e+00,1.854102319726812453e+01,1.702857718550812693e+00
4.005161398953404728e+00,1.980511507659356596e+01,1.702982776465479020e+00
6.127392905660967948e+00,2.106707896438693339e+01,1.702763929645186858e+00
8.251612446240221388e+00,2.232809947650734728e+01,1.702217674976584050e+00
1.037669363231632680e+01,2.358954701826550249e+01,1.702362880908114606e+00
1.250184618559748628e+01,2.485002885525129912e+01,1.701220619050713090e+00
1.462828143094910338e+01,2.610812233773395974e+01,1.700813976308248376e+00
-6.633091757173513514e+00,1.595451891553440227e+01,1.704375422770360915e+00
-4.512026917132635262e+00,1.721797083719950550e+01,1.703804500225348129e+00
-2.392139106729500586e+00,1.848156271652492322e+01,1.702857749759503880e+00
-2.688852709225800219e-01,1.974659797152333951e+01,1.702542324591421297e+00
1.852024868579921879e+00,2.100893985084878679e+01,1.702868152008296443e+00
3.974628383755412386e+00,2.227163739260694442e+01,1.702181177873875129e+00
6.100530937036573675e+00,2.353408493436508664e+01,1.702496587004032724e+00
8.224673127346624923e+00,2.479638215549182334e+01,1.701832000481791285e+00
1.034914266792590531e+01,2.605555897130779996e+01,1.700873984536136696e+00
1.247542321273913934e+01,2.731526249613009938e+01,1.700644539149051448e+00
1.460264713322533403e+01,2.857509999554859448e+01,1.700167568080825475e+00
1.673113141668262571e+01,2.983035576479099404e+01,1.700468665513012567e+00
-8.787183629348277236e+00,1.716025437339213866e+01,1.703106045989147832e+00
-6.665429793541366443e+00,1.842392360298677900e+01,1.702730701003747349e+00
-4.542781620167141376e+00,1.968736516168076989e+01,1.702982852488483578e+00
-2.421983126161474598e+00,2.095123375001250565e+01,1.702868210630822388e+00
-3.020996956652756693e-01,2.221459795843733431e+01,1.703395280881746743e+00
1.823152536984436134e+00,2.347715116262819279e+01,1.701575287719808927e+00
3.947166735762448031e+00,2.473959272132220732e+01,1.702422073862228880e+00
6.071347601207108369e+00,2.600112359641368798e+01,1.701618642546422810e+00
8.195140112148624922e+00,2.726196109583220206e+01,1.701183677396616689e+00
1.032253668236564970e+01,2.852247562488846100e+01,1.701138041270097823e+00
1.244930526105058455e+01,2.977982509043525283e+01,1.699837922344065833e+00
1.457736251487012247e+01,3.103866258985376092e+01,1.700307962555110519e+00
1.670564743959028320e+01,3.229690639296786259e+01,1.698574370337198713e+00
1.883643674421739789e+01,3.355330051671339220e+01,1.698664686419168790e+00
-8.817338653014211047e+00,1.963084207354641464e+01,1.703316527295998695e+00
-6.695334817207299061e+00,2.089336696557373685e+01,1.702764056395684067e+00
-4.574119656534971767e+00,2.215672519093441295e+01,1.702847985874685000e+00
-2.451138149827409407e+00,2.342017871575670895e+01,1.701575390035491298e+00
-3.284066431198658376e-01,2.468288662048594162e+01,1.701956088257355226e+00
1.794052534488328021e+00,2.594454548710949382e+01,1.702002556600975547e+00
3.919955087769478208e+00,2.720715969553431179e+01,1.700729815342283402e+00
6.044757961682079461e+00,2.846919057062579839e+01,1.701155293504082344e+00
8.169150151992164766e+00,2.972890007851222904e+01,1.700965338340120647e+00
1.029837407247837433e+01,3.098811556946280987e+01,1.700181704599580401e+00
1.242696401836834497e+01,3.224707507734925116e+01,1.699828025258907305e+00
1.455503761822311581e+01,3.350419687199542551e+01,1.699262932250621860e+00
1.668407254294327302e+01,3.476071898727303022e+01,1.698513162543425103e+00
1.881445116396786332e+01,3.601640178615316046e+01,1.697606651733118754e+00
2.094772850246668483e+01,3.727106385909112163e+01,1.697572284088218142e+00
-1.096774313258011802e+01,2.083678885626955690e+01,1.701579736263459042e+00
-8.847038334878869037e+00,2.209944173982895066e+01,1.702217844487107667e+00
-6.724900524475759589e+00,2.336296663185630607e+01,1.702496825242193923e+00
-4.602980022002160609e+00,2.462522517784841014e+01,1.702422317859174861e+00
-2.480648835926041240e+00,2.588769504870593252e+01,1.702002725051583232e+00
-3.567729916512001331e-01,2.715140893649931897e+01,1.701249137103514331e+00
1.767385544694113797e+00,2.841247848672538723e+01,1.701175231573619051e+00
3.893682435542557219e+00,2.967340968244832666e+01,1.700797149469209124e+00
6.019662339092909598e+00,3.093512517339889811e+01,1.700133349068613020e+00
8.146481559040720910e+00,3.219505038605768021e+01,1.700204438783102567e+00
1.027391680439233745e+01,3.345289985160447088e+01,1.699699657316106505e+00
1.240428944235277875e+01,3.471188168859028167e+01,1.698643336228493617e+00
1.453235267923646923e+01,3.596908681656978501e+01,1.699061346852579035e+00
1.666264198386356199e+01,3.722514760698197733e+01,1.698314200312694533e+00
1.879488663029193063e+01,3.848125305559292286e+01,1.698430136205082874e+00
2.092704794338696317e+01,3.973468147456613053e+01,1.697438202263432006e+00
