# Rx, Ry, d
0.000000000000000000e+00,0.000000000000000000e+00,1.800000000500000086e+00
-2.184962520971437533e-02,2.459902964321599939e+00,1.799654312633543807e+00
2.097564020132579810e+00,3.708776776977181555e+00,1.798965088894191267e+00
-4.369925041942875066e-02,4.919805928643199877e+00,1.798621549054259861e+00
2.075714394922865136e+00,6.168679741298781494e+00,1.797595220351029033e+00
4.195128040265159619e+00,7.417553553954363110e+00,1.795898911551716992e+00
-2.184962520971436728e+00,6.130835080309218199e+00,1.797595220899286250e+00
-6.554887562914311905e-02,7.379708892964799816e+00,1.796914544457935303e+00
2.053864769713151350e+00,8.628582705620381432e+00,1.795561733888535683e+00
4.173278415055445834e+00,9.877456518275963049e+00,1.793553747899842898e+00
6.292692060397738985e+00,1.112633033093154467e+01,1.790915704144135923e+00
-2.206812146181152290e+00,8.590738044630818138e+00,1.795561737712691341e+00
-8.739850083885750132e-02,9.839611857286399754e+00,1.794554473182025323e+00
2.032015144503437121e+00,1.108848566994198137e+01,1.792889845042973329e+00
4.151428789845730272e+00,1.233735948259756299e+01,1.790588854224902882e+00
6.270842435188024311e+00,1.358623329525314460e+01,1.787680456752029468e+00
8.390256080530319238e+00,1.483510710790872622e+01,1.784201123822531931e+00
-4.348075416733161447e+00,9.801767196296836460e+00,1.793553755520947313e+00
-2.228661771390866519e+00,1.105064100895241808e+01,1.792889859723363566e+00
-1.092481260485718836e-01,1.229951482160799969e+01,1.791570527662691426e+00
2.010165519293721115e+00,1.354838863426358309e+01,1.789612574601536332e+00
4.129579164636015598e+00,1.479726244691916293e+01,1.787040908681813534e+00
6.248992809978309637e+00,1.604613625957474454e+01,1.783888151824784662e+00
8.368406455320604564e+00,1.729501007223032616e+01,1.780194142894338860e+00
1.048782010066289772e+01,1.854388388488591133e+01,1.776005331169524526e+00
-4.369925041942873456e+00,1.226167016061843640e+01,1.790588888878401841e+00
-2.250511396600578973e+00,1.351054397327401979e+01,1.789612616219731445e+00
-1.310977512582862381e-01,1.475941778592959963e+01,1.787999475592696896e+00
1.988315894084008439e+00,1.600829159858517770e+01,1.785770247314305337e+00
4.107729539426302701e+00,1.725716541124076286e+01,1.782953585829736953e+00
6.227143184768597628e+00,1.850603922389634448e+01,1.779585582049021841e+00
8.346556830110891667e+00,1.975491303655192610e+01,1.775709211874792581e+00
1.046597047545318482e+01,2.100378684920750771e+01,1.771373679859456152e+00
1.258538412079547797e+01,2.225266066186308933e+01,1.766633668631000242e+00
-6.511188312494882169e+00,1.347269931228445472e+01,1.787680498221981829e+00
-4.391774667152588130e+00,1.472157312494003634e+01,1.787041010350656656e+00
-2.272361021810295423e+00,1.597044693759561618e+01,1.785770344984886071e+00
-1.529473764680006065e-01,1.721932075025119957e+01,1.783885102953216339e+00
1.966466268874293988e+00,1.846819456290678119e+01,1.781409880842626192e+00
4.085879914216588915e+00,1.971706837556236280e+01,1.778376894251441298e+00
6.205293559558882954e+00,2.096594218821794442e+01,1.774825483622901823e+00
8.324707204901178770e+00,2.221481600087352604e+01,1.770801510674334223e+00
1.044412085024346837e+01,2.346368981352910410e+01,1.766356655215279847e+00
1.256353449558576330e+01,2.471256362618468927e+01,1.761547623764839754e+00
1.468294814092805822e+01,2.596143743884027089e+01,1.756435282807278675e+00
-6.533037937704596843e+00,1.593260227660605466e+01,1.783888304759941645e+00
-4.413624292362304580e+00,1.718147608926163628e+01,1.782953824964923051e+00
-2.294210647020009652e+00,1.843034990191721789e+01,1.781410082012911733e+00
-1.747970016777150026e-01,1.967922371457279951e+01,1.779277551937606061e+00
1.944616643664579758e+00,2.092809752722838113e+01,1.776584474840721573e+00
4.064030289006874241e+00,2.217697133988396274e+01,1.773366419994093057e+00
6.183443934349168281e+00,2.342584515253954081e+01,1.769665737492016166e+00
8.302857579691460543e+00,2.467471896519512597e+01,1.765530905359921077e+00
1.042227122503375369e+01,2.592359277785070759e+01,1.761015782726829793e+00
1.254168487037604862e+01,2.717246659050628921e+01,1.756178781195429250e+00
1.466109851571834355e+01,2.842134040316187082e+01,1.751081967869869249e+00
1.678051216106063848e+01,2.967021421581745244e+01,1.745790114605627608e+00
-8.674301208256606444e+00,1.714363142827207298e+01,1.780194287838147149e+00
-6.554887562914312404e+00,1.839250524092765460e+01,1.779585968635690740e+00
-4.435473917572018365e+00,1.964137905358323621e+01,1.778377383079060570e+00
-2.316060272229723882e+00,2.089025286623881783e+01,1.776584851222016148e+00
-1.966466268874293710e-01,2.213912667889439945e+01,1.774232564481533991e+00
1.922767018454865307e+00,2.338800049154998106e+01,1.771352211677340138e+00
4.042180663797159568e+00,2.463687430420556268e+01,1.767982488080821701e+00
6.161594309139450942e+00,2.588574811686114430e+01,1.764168495454749408e+00
8.281007954481745870e+00,2.713462192951672947e+01,1.759961042843667833e+00
1.040042159982403902e+01,2.838349574217230753e+01,1.755415859492198694e+00
1.251983524516633395e+01,2.963236955482788915e+01,1.750592732698194709e+00
1.463924889050862888e+01,3.088124336748347076e+01,1.745554584626046957e+00
1.675866253585092025e+01,3.213011718013905238e+01,1.740366503092390271e+00
1.887807618119321873e+01,3.337899099279463400e+01,1.735094742075723229e+00
-8.696150833466322894e+00,1.960353439259367292e+01,1.775709683352042711e+00
-6.576737188124027078e+00,2.085240820524925454e+01,1.774826296201935660e+00
-4.457323542781733039e+00,2.210128201790483615e+01,1.773367324940650969e+00
-2.337909897439438556e+00,2.335015583056041777e+01,1.771352865652693565e+00
-2.184962520971437672e-01,2.459902964321599939e+01,1.768810643633609736e+00
1.900917393245150855e+00,2.584790345587158100e+01,1.765775581724589260e+00
4.020331038587442229e+00,2.709677726852716617e+01,1.762289255657163434e+00
6.139744683929736269e+00,2.834565108118274424e+01,1.758399245279266720e+00
8.259158329272031196e+00,2.959452489383832585e+01,1.754158392235341424e+00
1.037857197461432435e+01,3.084339870649390747e+01,1.749623976200073372e+00
1.249798561995661927e+01,3.209227251914948909e+01,1.744856823092531428e+00
1.461739926529891065e+01,3.334114633180507070e+01,1.739920359803019512e+00
1.673681291064120913e+01,3.459002014446065232e+01,1.734879630830611141e+00
1.885622655598350050e+01,3.583889395711623393e+01,1.729800292840830256e+00
2.097564020132579543e+01,3.708776776977182266e+01,1.724747603500221382e+00
-1.083741410401833072e+01,2.081456354425969124e+01,1.771374069950251595e+00
-8.718000458676035791e+00,2.206343735691527286e+01,1.770802593602683217e+00
-6.598586813333741752e+00,2.331231116957085092e+01,1.769667257975066743e+00
-4.479173167991447713e+00,2.456118498222643609e+01,1.767984042990125904e+00
-2.359759522649152785e+00,2.581005879488201771e+01,1.765776653062415713e+00
-2.403458773068581078e-01,2.705893260753759932e+01,1.763076146318790283e+00
1.879067768035433073e+00,2.830780642019318094e+01,1.759920447348374717e+00
3.998481413377727556e+00,2.955668023284876256e+01,1.756353751427691234e+00
6.117895058720021595e+00,3.080555404550434417e+01,1.752425829944662894e+00
8.237308704062316522e+00,3.205442785815991869e+01,1.748191248362740424e+00
1.035672234940460967e+01,3.330330167081550741e+01,1.743708509496642245e+00
1.247613599474690105e+01,3.455217548347108902e+01,1.739039136090521964e+00
1.459554964008919953e+01,3.580104929612667064e+01,1.734246707677634447e+00
1.671496328543149090e+01,3.704992310878225226e+01,1.729395867441442247e+00
1.883437693077378938e+01,3.829879692143783387e+01,1.724551315279381658e+00
2.095379057611607720e+01,3.954767073409341549e+01,1.719776803484251326e+00
2.307320422145837924e+01,4.079654454674899000e+01,1.715134151400939277e+00
-1.085926372922804006e+01,2.327446650858128763e+01,1.766357821736074696e+00
-8.739850083885746912e+00,2.452334032123687280e+01,1.765533014825517721e+00
-6.620436438543451985e+00,2.577221413389245441e+01,1.764171115680108759e+00
-4.501022793201157945e+00,2.702108794654803958e+01,1.762291775443886488e+00
-2.381609147858863462e+00,2.826996175920361765e+01,1.759922120038862170e+00
-2.621955025165724762e-01,2.951883557185919926e+01,1.757096322141674216e+00
1.857218142825722174e+00,3.076770938451478088e+01,1.753855060709282210e+00
3.976631788168016879e+00,3.201658319717035539e+01,1.750244876887854018e+00
6.096045433510311362e+00,3.326545700982594411e+01,1.746317436840147952e+00
8.215459078852605401e+00,3.451433082248152573e+01,1.742128713553808161e+00
1.033487272419489500e+01,3.576320463513710735e+01,1.737738101020802617e+00
1.245428636953719526e+01,3.701207844779268896e+01,1.733207475284789023e+00
1.457370001487948663e+01,3.826095226044827058e+01,1.728600217720185794e+00
1.669311366022178333e+01,3.950982607310385220e+01,1.723980216519855224e+00
1.881252730556407471e+01,4.075869988575942671e+01,1.719410862717429600e+00
2.093194095090636964e+01,4.200757369841501543e+01,1.714954057149697286e+00
2.305135459624866456e+01,4.325644751107059705e+01,1.710669244572855519e+00
2.517076824159095594e+01,4.450532132372617866e+01,1.706612490687005046e+00
-1.300052699978004966e+01,2.448549566024730950e+01,1.761548506252136770e+00
-1.088111335443775474e+01,2.573436947290289112e+01,1.761018287845411256e+00
-8.761699709095461586e+00,2.698324328555847629e+01,1.759964751857512111e+00
-6.642286063753166658e+00,2.823211709821405435e+01,1.758403487756736272e+00
-4.522872418410872619e+00,2.948099091086963597e+01,1.756357645791283950e+00
-2.403458773068581689e+00,3.072986472352521758e+01,1.753857569731591681e+00
-2.840451277262868723e-01,3.197873853618079920e+01,1.750940313730370734e+00
1.835368517616007722e+00,3.322761234883638082e+01,1.747649051208250759e+00
3.954782162958302649e+00,3.447648616149196243e+01,1.744032385450370315e+00
6.074195808300596688e+00,3.572535997414754405e+01,1.740143573216643924e+00
8.193609453642888951e+00,3.697423378680312567e+01,1.736039674098983410e+00
1.031302309898518565e+01,3.822310759945870728e+01,1.731780639578794911e+00
1.243243674432747703e+01,3.947198141211428890e+01,1.727428356727412240e+00
1.455185038966977551e+01,4.072085522476987052e+01,1.723045662234397257e+00
1.667126403501206511e+01,4.196972903742545213e+01,1.718695342931565673e+00
1.879067768035436359e+01,4.321860285008103375e+01,1.714439139196213713e+00
2.091009132569665496e+01,4.446747666273661537e+01,1.710336767561765114e+00
2.302950497103894634e+01,4.571635047539219698e+01,1.706444978538888435e+00
2.514891861638124482e+01,4.696522428804777860e+01,1.702816665060469470e+00
2.726833226172353264e+01,4.821409810070336022e+01,1.699500036119438340e+00
-1.302237662498976434e+01,2.694539862456890944e+01,1.756181265002442426e+00
