# Rx, Ry, d
0.000000000000000000e+00,0.000000000000000000e+00,1.800000000500000086e+00
-1.560717668045550482e-02,2.459950490566032766e+00,1.799823532619346578e+00
2.106968851861493075e+00,3.703441947335675444e+00,1.799471157526377985e+00
-3.121435336091100965e-02,4.919900981132065532e+00,1.799295249786419193e+00
2.091361675181037327e+00,6.163392437901708654e+00,1.798768646162068219e+00
4.213937703722986150e+00,7.406883894671350888e+00,1.797894696898922229e+00
-2.169397558583314733e+00,6.136360014928455620e+00,1.798768646214202960e+00
-4.682153004136651447e-02,7.379851471698097853e+00,1.798418505728414551e+00
2.075754498500582468e+00,8.623342928467739199e+00,1.797720458737329885e+00
4.198330527042531735e+00,9.866834385237384097e+00,1.796678956248198178e+00
6.320906555584478781e+00,1.111032584200702722e+01,1.795300631798846913e+00
-2.185004735263771369e+00,8.596310505494486165e+00,1.797720459101611601e+00
-6.242870672182201930e-02,9.839801962264131063e+00,1.797198861062977215e+00
2.060147321820127164e+00,1.108329341903377419e+01,1.796333242184312784e+00
4.182723350362074655e+00,1.232678487580341731e+01,1.795129139760206938e+00
6.305299378904023477e+00,1.357027633257305865e+01,1.793594246090405298e+00
8.427875407445972300e+00,1.481376778934270178e+01,1.791738348848233908e+00
-4.323187940486175940e+00,9.812769539290878029e+00,1.796678956975439112e+00
-2.200611911944226673e+00,1.105626099606052115e+01,1.796333243585999551e+00
-7.803588340227753106e-02,1.229975245283016427e+01,1.795644040158058896e+00
2.044540145139669640e+00,1.354324390959980740e+01,1.794615778539768058e+00
4.167116173681619351e+00,1.478673536636944874e+01,1.793255064049257053e+00
6.289692202223568174e+00,1.603022682313909186e+01,1.791570624245973686e+00
8.412268230765517885e+00,1.727371827990873143e+01,1.789573241196672271e+00
1.053484425930746582e+01,1.851720973667838166e+01,1.787275667796035084e+00
-4.338795117166629467e+00,1.227272002985691124e+01,1.795129143075685052e+00
-2.216219088624680644e+00,1.351621148662655436e+01,1.794615782525078140e+00
-9.364306008273302895e-02,1.475970294339619571e+01,1.793763871236315088e+00
2.028932968459216113e+00,1.600319440016583883e+01,1.792578916807145539e+00
4.151508997001164936e+00,1.724668585693547840e+01,1.791068570621558553e+00
6.274085025543114646e+00,1.849017731370512507e+01,1.789242568404656453e+00
8.396661054085063469e+00,1.973366877047476819e+01,1.787112654546065160e+00
1.051923708262701318e+01,2.097716022724441132e+01,1.784692490817763488e+00
1.264181311116895756e+01,2.222065168401405444e+01,1.781997550241410710e+00
-6.476978322389034481e+00,1.348917906365329955e+01,1.793594250068474949e+00
-4.354402293847084771e+00,1.473267052042294267e+01,1.793255073807692224e+00
-2.231826265305137724e+00,1.597616197719258402e+01,1.792578926192769595e+00
-1.092502367631885268e-01,1.721965343396222536e+01,1.791570210219568526e+00
2.013325791778760809e+00,1.846314489073187204e+01,1.790235488861353197e+00
4.135901820320709632e+00,1.970663634750151516e+01,1.788583434032268826e+00
6.258477848862659343e+00,2.095012780427115828e+01,1.786624759069891599e+00
8.381053877404607277e+00,2.219361926104080140e+01,1.784372135295337891e+00
1.050362990594655344e+01,2.343711071781044097e+01,1.781840093341384046e+00
1.262620593448850315e+01,2.468060217458008765e+01,1.779044910065178398e+00
1.474878196303045108e+01,2.592409363134972722e+01,1.776004481981407146e+00
-6.492585499069489785e+00,1.594912955421933276e+01,1.791570638968004170e+00
-4.370009470527542739e+00,1.719262101098897233e+01,1.791068593661670594e+00
-2.247433441985593028e+00,1.843611246775861545e+01,1.790235508271988740e+00
-1.248574134436440386e-01,1.967960392452826213e+01,1.789076848943271125e+00
1.997718615098305062e+00,2.092309538129790525e+01,1.787600210091955688e+00
4.120294643640254328e+00,2.216658683806754837e+01,1.785815255183916594e+00
6.242870672182203151e+00,2.341007829483718794e+01,1.783733641308427487e+00
8.365446700724149309e+00,2.465356975160683461e+01,1.781368928173115540e+00
1.048802272926609902e+01,2.589706120837647418e+01,1.778736472273428681e+00
1.261059875780804695e+01,2.714055266514611731e+01,1.775853307112964741e+00
1.473317478634999489e+01,2.838404412191576043e+01,1.772738010466468284e+00
1.685575081489194460e+01,2.962753557868540355e+01,1.769410559784409420e+00
-8.630768704291893911e+00,1.716558858801571930e+01,1.789573255198464441e+00
